task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,2,45,83,540,5,1,3,3,0,0,27,6,33,2,5,7,2,45,83,1.222222
1,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,43,0,0,0,0,0,-1,-1,-1,0.000000
2,0,158,250,-1,507,0,13,3,4,0.000000,0.000000,54,4,0,0,0,0,158,250,-1,0.000000
3,0,1,1,40,465,0,0,3,-1,-1.000000,-1.000000,33,0,37,0,2,2,1,1,40,1.121212
4,0,2,83,153,581,37,9,3,2,0.000000,0.000000,30,38,64,25,6,31,2,83,153,2.133333
5,0,1,1,27,149,0,0,3,-1,-1.000000,-1.000000,19,0,19,0,7,7,1,1,27,1.000000
6,0,1,15,77,590,8,8,3,4,0.000000,0.000000,29,10,57,3,5,8,1,15,77,1.965517
7,0,1,16,39,125,3,5,3,4,0.000000,0.000000,15,12,17,3,6,9,1,16,39,1.133333
8,0,1,26,89,579,5,2,3,2,0.000000,0.000000,24,8,46,3,17,20,1,26,89,1.916667
9,0,6,108,181,217,51,14,3,4,0.000000,2.000000,35,46,65,29,8,37,6,108,181,1.857143
10,0,84,116,192,417,29,9,3,3,4.000000,9.000000,40,16,74,16,2,18,84,116,192,1.850000
11,0,70,108,181,561,24,11,3,4,2.000000,6.000000,47,21,67,15,6,21,70,108,181,1.425532
12,0,1,108,189,416,61,4,3,4,0.000000,0.000000,28,81,68,19,13,32,1,108,189,2.428571
13,0,1,4,38,225,1,3,3,4,0.000000,0.000000,29,3,31,0,3,3,1,4,38,1.068966
14,0,4,8,66,539,1,4,3,4,0.000000,0.000000,45,3,53,1,5,6,4,8,66,1.177778
15,0,1,38,85,16,4,16,3,4,0.000000,0.000000,10,30,38,7,9,16,1,38,85,3.800000
16,0,241,-1,-1,134,1,15,3,4,0.000000,5.000000,43,4,0,0,0,0,241,-1,-1,0.000000
17,0,1,2,36,423,0,1,3,3,0.000000,0.000000,27,1,33,0,1,1,1,2,36,1.222222
18,0,1,3,29,196,0,2,3,3,0.000000,0.000000,22,2,26,0,0,0,1,3,29,1.181818
19,0,1,8,55,396,5,6,3,4,0.000000,0.000000,24,5,38,2,9,11,1,8,55,1.583333
20,0,34,70,136,144,15,14,3,2,2.000000,6.000000,46,17,56,10,10,20,34,70,136,1.217391
21,0,1,1,28,363,0,0,3,-1,-1.000000,-1.000000,25,0,27,0,0,0,1,1,28,1.080000
22,0,1,10,23,0,0,8,3,2,0.000000,0.000000,10,8,12,1,1,2,1,10,23,1.200000
23,0,1,5,34,342,2,4,3,4,0.000000,0.000000,17,4,25,0,4,4,1,5,34,1.470588
24,0,1,7,68,580,5,3,3,4,0.000000,0.000000,26,4,56,2,5,7,1,7,68,2.153846
25,0,1,6,24,111,1,14,3,4,0.000000,0.000000,14,3,16,1,2,3,1,6,24,1.142857
26,0,1,14,94,519,4,4,3,4,0.000000,0.000000,42,10,64,1,16,17,1,14,94,1.523810
27,0,1,22,82,497,4,9,3,2,0.000000,0.000000,35,7,53,2,7,9,1,22,82,1.514286
28,0,1,23,100,424,17,17,3,2,0.000000,0.000000,26,17,66,5,11,16,1,23,100,2.538462
29,0,1,43,112,406,11,2,3,3,0.000000,0.000000,29,14,53,5,16,21,1,43,112,1.827586
30,0,30,44,126,543,11,21,3,2,5.000000,6.000000,49,12,71,2,11,13,30,44,126,1.448980
31,0,1,1,13,27,0,0,3,-1,-1.000000,-1.000000,10,0,10,0,2,2,1,1,13,1.000000
32,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,51,0,0,0,0,0,-1,-1,-1,0.000000
33,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,48,0,0,0,0,0,-1,-1,-1,0.000000
34,0,1,2,23,105,1,12,3,2,0.000000,0.000000,15,1,15,0,6,6,1,2,23,1.000000
35,0,1,6,51,393,3,2,3,4,0.000000,0.000000,30,4,44,1,1,2,1,6,51,1.466667
36,0,3,61,143,587,21,5,3,3,0.000000,0.000000,42,24,66,4,16,20,3,61,143,1.571429
37,0,1,6,27,356,4,3,3,4,0.000000,0.000000,15,4,17,1,4,5,1,6,27,1.133333
38,0,1,12,88,234,8,6,3,4,0.000000,0.000000,21,9,59,1,17,18,1,12,88,2.809524
39,0,1,7,39,421,6,11,3,4,0.000000,0.000000,24,3,30,3,2,5,1,7,39,1.250000
40,0,1,4,35,232,1,4,3,4,0.000000,0.000000,20,3,28,0,3,3,1,4,35,1.400000
41,0,1,51,162,403,27,13,3,2,0.000000,0.000000,25,38,61,12,50,62,1,51,162,2.440000
42,0,1,6,23,155,0,2,3,3,0.000000,0.000000,15,4,17,1,0,1,1,6,23,1.133333
43,0,6,68,118,598,11,7,3,4,1.000000,4.000000,38,16,44,10,6,16,6,68,118,1.157895
44,0,52,102,186,283,17,16,3,2,8.000000,8.000000,53,21,75,7,9,16,52,102,186,1.415094
45,0,5,8,62,467,1,6,3,4,0.000000,1.000000,32,2,46,1,8,9,5,8,62,1.437500
46,0,1,6,21,79,1,6,3,4,0.000000,0.000000,10,5,12,0,3,3,1,6,21,1.200000
47,0,46,82,145,569,31,20,3,2,2.000000,4.000000,36,24,56,12,7,19,46,82,145,1.555556
48,0,1,126,189,586,4,5,3,4,0.000000,0.000000,27,14,53,2,10,12,1,126,189,1.962963
49,0,1,9,73,565,2,4,3,4,0.000000,0.000000,36,6,54,2,10,12,1,9,73,1.500000
50,0,1,3,33,217,1,15,3,2,0.000000,0.000000,24,2,26,0,4,4,1,3,33,1.083333
51,0,3,221,-1,189,124,7,3,4,0.000000,0.000000,44,130,27,46,2,48,3,221,-1,0.613636
52,0,1,3,25,73,1,3,3,3,0.000000,0.000000,20,1,22,1,0,1,1,3,25,1.100000
53,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,51,0,0,0,0,0,-1,-1,-1,0.000000
54,0,1,1,29,246,0,0,3,-1,-1.000000,-1.000000,21,0,23,0,5,5,1,1,29,1.095238
55,0,1,77,151,107,32,13,3,2,0.000000,0.000000,29,40,69,4,5,9,1,77,151,2.379310
56,0,23,25,105,358,1,4,3,4,1.000000,4.000000,45,2,71,0,9,9,23,25,105,1.577778
57,0,1,21,72,520,7,1,3,3,0.000000,0.000000,24,15,44,4,7,11,1,21,72,1.833333
58,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,52,0,0,0,0,0,-1,-1,-1,0.000000
59,0,1,6,38,213,4,1,3,3,0.000000,0.000000,20,4,28,1,4,5,1,6,38,1.400000
60,0,67,145,210,490,52,13,3,2,4.000000,4.000000,35,45,51,30,14,44,67,145,210,1.457143
61,0,1,9,62,469,3,5,3,4,0.000000,0.000000,28,4,48,4,5,9,1,9,62,1.714286
62,0,1,6,29,494,4,2,3,3,0.000000,0.000000,17,5,19,0,4,4,1,6,29,1.117647
63,0,1,12,90,320,7,5,3,4,0.000000,0.000000,47,8,71,3,7,10,1,12,90,1.510638
64,0,1,4,21,221,2,3,3,4,0.000000,0.000000,15,3,17,0,0,0,1,4,21,1.133333
65,0,26,29,87,544,1,3,3,4,0.000000,5.000000,38,2,52,0,6,6,26,29,87,1.368421
66,0,45,123,200,474,27,6,3,4,5.000000,13.000000,35,41,71,18,6,24,45,123,200,2.028571
67,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,43,0,0,0,0,0,-1,-1,-1,0.000000
68,0,1,1,36,490,0,0,3,-1,-1.000000,-1.000000,28,0,34,0,1,1,1,1,36,1.214286
69,0,1,95,164,68,32,15,3,2,0.000000,0.000000,30,53,58,11,11,22,1,95,164,1.933333
70,0,4,47,146,579,8,1,3,3,0.000000,1.000000,26,12,66,5,33,38,4,47,146,2.538462
71,0,1,5,63,147,3,5,3,3,0.000000,0.000000,46,3,54,1,4,5,1,5,63,1.173913
72,0,116,182,242,526,29,15,3,4,0.000000,3.000000,49,37,53,6,7,13,116,182,242,1.081633
73,0,1,29,106,471,4,16,3,4,0.000000,0.000000,22,10,46,2,31,33,1,29,106,2.090909
74,0,144,202,-1,571,16,18,3,2,5.000000,5.000000,45,25,44,4,4,8,144,202,-1,0.977778
75,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,48,0,0,0,0,0,-1,-1,-1,0.000000
76,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,55,0,0,0,0,0,-1,-1,-1,0.000000
77,0,1,15,97,529,2,1,3,3,0.000000,0.000000,30,1,56,4,26,30,1,15,97,1.866667
78,0,1,94,151,458,34,16,3,2,0.000000,0.000000,30,39,40,17,17,34,1,94,151,1.333333
79,0,44,88,151,361,18,19,3,2,3.000000,3.000000,39,16,55,10,8,18,44,88,151,1.410256
80,0,1,3,20,115,0,2,3,3,0.000000,0.000000,14,2,16,0,1,1,1,3,20,1.142857
81,0,1,15,55,508,6,6,3,4,0.000000,0.000000,19,9,37,4,3,7,1,15,55,1.947368
82,0,1,9,60,323,6,5,3,4,0.000000,0.000000,21,7,37,1,14,15,1,9,60,1.761905
83,0,1,4,17,50,0,3,3,4,0.000000,0.000000,8,3,12,0,1,1,1,4,17,1.500000
84,0,1,3,23,308,0,2,3,4,0.000000,0.000000,14,2,18,0,2,2,1,3,23,1.285714
85,0,5,157,240,533,77,7,3,4,0.000000,1.000000,36,54,70,38,13,51,5,157,240,1.944444
86,0,1,19,55,87,7,5,3,4,0.000000,0.000000,19,15,35,3,1,4,1,19,55,1.842105
87,0,1,25,70,443,2,1,3,3,0.000000,0.000000,24,5,40,1,5,6,1,25,70,1.666667
88,0,1,8,69,435,4,3,3,4,0.000000,0.000000,20,5,46,2,15,17,1,8,69,2.300000
89,0,1,14,67,551,6,3,3,4,0.000000,0.000000,36,8,48,5,5,10,1,14,67,1.333333
90,0,5,110,184,553,35,2,3,3,1.000000,1.000000,37,22,59,19,15,34,5,110,184,1.594595
91,0,1,7,60,325,3,4,3,4,0.000000,0.000000,24,4,42,2,11,13,1,7,60,1.750000
92,0,1,24,56,547,0,5,3,4,0.000000,0.000000,26,2,30,0,2,2,1,24,56,1.153846
93,0,1,36,99,473,25,1,3,3,0.000000,0.000000,28,27,46,5,17,22,1,36,99,1.642857
94,0,1,22,80,194,8,10,3,4,0.000000,0.000000,18,14,36,3,22,25,1,22,80,2.000000
95,0,1,24,76,543,4,1,3,3,0.000000,0.000000,25,18,39,2,13,15,1,24,76,1.560000
96,0,4,-1,-1,549,18,2,3,4,0.000000,2.000000,40,22,0,18,0,18,4,-1,-1,0.000000
97,0,1,27,77,202,17,3,3,4,0.000000,0.000000,18,25,40,1,10,11,1,27,77,2.222222
98,0,1,4,29,288,3,3,3,4,0.000000,0.000000,22,3,24,0,1,1,1,4,29,1.090909
99,0,1,7,36,268,3,4,3,4,0.000000,0.000000,26,4,28,2,1,3,1,7,36,1.076923
100,0,1,38,133,491,6,3,3,4,0.000000,0.000000,39,15,71,8,24,32,1,38,133,1.820513
101,0,1,53,118,184,34,1,3,3,0.000000,0.000000,17,41,47,11,18,29,1,53,118,2.764706
102,0,1,31,133,539,11,7,3,4,0.000000,0.000000,26,15,72,3,30,33,1,31,133,2.769231
103,0,1,9,47,314,3,3,3,4,0.000000,0.000000,30,6,38,2,0,2,1,9,47,1.266667
104,0,3,-1,-1,596,6,14,3,4,1.000000,1.000000,37,12,0,4,0,4,3,-1,-1,0.000000
105,0,1,36,82,197,12,13,3,2,0.000000,0.000000,13,31,37,3,9,12,1,36,82,2.846154
106,0,1,14,87,475,8,1,3,3,0.000000,0.000000,36,10,62,3,11,14,1,14,87,1.722222
107,0,1,13,74,379,6,10,3,2,0.000000,0.000000,23,8,49,4,12,16,1,13,74,2.130435
108,0,5,15,78,588,6,5,3,4,0.000000,1.000000,50,7,60,3,3,6,5,15,78,1.200000
109,0,1,14,77,336,6,4,3,3,0.000000,0.000000,17,9,49,4,14,18,1,14,77,2.882353
110,0,241,-1,-1,209,7,16,3,4,0.000000,5.000000,42,8,0,1,0,1,241,-1,-1,0.000000
111,0,1,33,116,509,18,16,3,2,0.000000,0.000000,30,27,64,5,19,24,1,33,116,2.133333
112,0,1,6,53,515,1,2,3,4,0.000000,0.000000,30,3,40,1,7,8,1,6,53,1.333333
113,0,3,-1,-1,239,0,2,3,4,0.000000,1.000000,36,3,0,1,0,1,3,-1,-1,0.000000
114,0,1,10,26,58,3,3,3,4,0.000000,0.000000,11,8,13,1,3,4,1,10,26,1.181818
115,0,1,6,69,538,4,6,3,4,0.000000,0.000000,19,4,57,1,6,7,1,6,69,3.000000
116,0,1,16,47,303,6,11,3,4,0.000000,0.000000,21,12,27,3,4,7,1,16,47,1.285714
117,0,116,200,-1,374,57,18,3,4,2.000000,6.000000,47,61,46,10,4,14,116,200,-1,0.978723
118,0,144,183,-1,32,16,18,3,2,1.000000,3.000000,58,18,66,0,1,1,144,183,-1,1.137931
119,0,33,91,148,275,3,11,3,4,2.000000,14.000000,52,5,54,4,3,7,33,91,148,1.038462
120,0,1,10,80,449,2,2,3,3,0.000000,0.000000,29,6,53,2,17,19,1,10,80,1.827586
121,0,1,8,29,134,1,4,3,4,0.000000,0.000000,16,6,18,1,3,4,1,8,29,1.125000
122,0,1,5,31,216,3,1,3,3,0.000000,0.000000,19,4,23,0,3,3,1,5,31,1.210526
123,0,148,-1,-1,574,65,11,3,4,0.000000,4.000000,53,68,0,13,0,13,148,-1,-1,0.000000
124,0,1,8,37,81,2,2,3,3,0.000000,0.000000,14,6,20,1,9,10,1,8,37,1.428571
125,0,1,11,23,138,1,11,3,4,0.000000,0.000000,11,10,11,0,1,1,1,11,23,1.000000
126,0,1,3,40,365,1,4,3,4,0.000000,0.000000,28,2,34,0,3,3,1,3,40,1.214286
127,0,37,75,134,399,17,13,3,2,5.000000,5.000000,44,14,56,10,3,13,37,75,134,1.272727
128,0,1,59,145,568,14,4,3,4,0.000000,0.000000,22,36,66,13,20,33,1,59,145,3.000000
129,0,1,19,42,413,3,3,3,4,0.000000,0.000000,18,13,22,4,1,5,1,19,42,1.222222
130,0,36,94,163,466,30,19,3,2,3.000000,6.000000,51,30,61,18,8,26,36,94,163,1.196078
131,0,26,27,91,249,1,12,3,4,7.000000,9.000000,48,0,60,1,4,5,26,27,91,1.250000
132,0,3,22,115,460,14,14,3,2,0.000000,0.000000,45,13,89,6,4,10,3,22,115,1.977778
133,0,1,5,43,386,3,11,3,2,0.000000,0.000000,34,4,36,0,2,2,1,5,43,1.058824
134,0,1,4,40,309,2,3,3,4,0.000000,0.000000,27,2,31,1,5,6,1,4,40,1.148148
135,0,1,7,57,512,0,1,3,3,0.000000,0.000000,25,2,37,1,13,14,1,7,57,1.480000
136,0,34,35,99,355,0,1,3,3,0.000000,1.000000,43,1,49,0,15,15,34,35,99,1.139535
137,0,1,13,104,333,6,9,3,2,0.000000,0.000000,23,10,77,2,14,16,1,13,104,3.347826
138,0,1,20,92,300,11,17,3,4,0.000000,0.000000,26,17,60,2,12,14,1,20,92,2.307692
139,0,52,100,177,282,16,18,3,2,1.000000,1.000000,54,21,72,4,5,9,52,100,177,1.333333
140,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,44,0,0,0,0,0,-1,-1,-1,0.000000
141,0,1,8,26,135,5,2,3,4,0.000000,0.000000,10,6,12,1,6,7,1,8,26,1.200000
142,0,1,8,19,22,3,1,3,3,0.000000,0.000000,10,6,10,1,1,2,1,8,19,1.000000
143,0,41,46,92,448,1,5,3,4,0.000000,8.000000,32,4,44,0,2,2,41,46,92,1.375000
144,0,4,192,-1,422,138,1,3,3,0.000000,0.000000,55,117,56,47,2,49,4,192,-1,1.018182
145,0,99,132,178,521,21,16,3,4,8.000000,9.000000,31,25,43,6,3,9,99,132,178,1.387097
146,0,3,-1,-1,534,34,2,3,3,0.000000,0.000000,47,32,0,17,0,17,3,-1,-1,0.000000
147,0,1,4,21,13,0,3,3,4,0.000000,0.000000,17,3,17,0,0,0,1,4,21,1.000000
148,0,1,17,98,549,9,1,3,3,0.000000,0.000000,27,12,65,4,16,20,1,17,98,2.407407
149,0,18,61,142,397,15,1,3,3,0.000000,1.000000,31,13,71,8,10,18,18,61,142,2.290323
150,0,1,38,89,376,6,3,3,4,0.000000,0.000000,25,20,43,2,8,10,1,38,89,1.720000
151,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,45,0,0,0,0,0,-1,-1,-1,0.000000
152,0,1,2,28,244,1,15,3,4,0.000000,0.000000,22,1,26,0,0,0,1,2,28,1.181818
153,0,1,13,69,430,9,6,3,4,0.000000,0.000000,24,11,44,1,12,13,1,13,69,1.833333
154,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,43,0,0,0,0,0,-1,-1,-1,0.000000
155,0,1,15,28,1,0,4,3,4,0.000000,0.000000,8,10,12,4,1,5,1,15,28,1.500000
156,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,43,0,0,0,0,0,-1,-1,-1,0.000000
157,0,1,15,72,587,9,5,3,4,0.000000,0.000000,35,11,53,3,4,7,1,15,72,1.514286
158,0,21,23,105,289,1,4,3,4,0.000000,1.000000,53,2,77,0,5,5,21,23,105,1.452830
159,0,5,181,-1,552,86,4,3,4,0.000000,2.000000,38,68,42,37,27,64,5,181,-1,1.105263
160,0,1,21,116,597,7,1,3,3,0.000000,0.000000,39,10,71,7,24,31,1,21,116,1.820513
161,0,1,27,124,181,13,3,3,4,0.000000,0.000000,17,20,61,6,36,42,1,27,124,3.588235
162,0,1,14,43,231,7,4,3,4,0.000000,0.000000,21,6,25,7,4,11,1,14,43,1.190476
163,0,1,3,37,593,1,2,3,3,0.000000,0.000000,25,2,31,0,3,3,1,3,37,1.240000
164,0,3,6,67,575,2,4,3,4,0.000000,0.000000,44,3,54,0,7,7,3,6,67,1.227273
165,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,48,0,0,0,0,0,-1,-1,-1,0.000000
166,0,3,110,186,476,12,15,3,4,0.000000,0.000000,45,23,73,4,3,7,3,110,186,1.622222
167,0,3,9,61,499,3,13,3,4,0.000000,0.000000,34,6,46,0,6,6,3,9,61,1.352941
168,0,1,1,17,199,0,0,3,-1,-1.000000,-1.000000,9,0,15,0,1,1,1,1,17,1.666667
169,0,1,11,61,477,6,6,3,4,0.000000,0.000000,37,7,43,3,7,10,1,11,61,1.162162
170,0,1,4,26,237,1,3,3,3,0.000000,0.000000,19,3,21,0,1,1,1,4,26,1.105263
171,0,4,211,-1,440,109,17,3,2,0.000000,0.000000,46,106,33,36,6,42,4,211,-1,0.717391
172,0,1,19,104,550,7,11,3,4,0.000000,0.000000,28,8,82,6,3,9,1,19,104,2.928571
173,0,1,2,36,521,1,10,3,2,0.000000,0.000000,27,1,33,0,1,1,1,2,36,1.222222
174,0,1,3,44,429,1,5,3,4,0.000000,0.000000,37,1,39,1,2,3,1,3,44,1.054054
175,0,1,10,38,40,6,13,3,2,0.000000,0.000000,14,6,20,3,8,11,1,10,38,1.428571
