task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,3,39,446,2,16,3,4,0,0,27,1,29,1,7,8,1,3,39,1.074074
1,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,43,0,0,0,0,0,-1,-1,-1,0.000000
2,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,54,0,0,0,0,0,-1,-1,-1,0.000000
3,0,22,26,128,186,1,13,3,2,9.000000,9.000000,33,4,69,0,33,33,22,26,128,2.090909
4,0,1,9,61,373,4,13,3,4,0.000000,0.000000,30,6,48,1,4,5,1,9,61,1.600000
5,0,1,18,68,274,5,12,3,2,0.000000,0.000000,19,17,35,0,15,15,1,18,68,1.842105
6,0,1,8,69,15,5,3,3,4,0.000000,0.000000,29,5,51,2,10,12,1,8,69,1.758621
7,0,1,5,28,209,1,2,3,3,0.000000,0.000000,15,4,23,0,0,0,1,5,28,1.533333
8,0,1,44,98,492,6,1,3,3,0.000000,0.000000,24,14,52,3,2,5,1,44,98,2.166667
9,0,2,75,153,446,25,15,3,2,0.000000,0.000000,35,22,73,14,5,19,2,75,153,2.085714
10,0,70,194,-1,494,104,15,3,2,3.000000,4.000000,40,84,55,40,1,41,70,194,-1,1.375000
11,0,35,129,190,322,74,16,3,2,2.000000,2.000000,47,61,61,33,0,33,35,129,190,1.297872
12,0,1,14,99,38,8,13,3,2,0.000000,0.000000,28,11,80,2,5,7,1,14,99,2.857143
13,0,1,52,128,364,21,5,3,4,0.000000,0.000000,29,44,51,7,25,32,1,52,128,1.758621
14,0,1,5,65,425,2,4,3,4,0.000000,0.000000,45,4,57,0,3,3,1,5,65,1.266667
15,0,1,3,33,9,1,3,3,4,0.000000,0.000000,10,1,16,1,14,15,1,3,33,1.600000
16,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,43,0,0,0,0,0,-1,-1,-1,0.000000
17,0,1,9,66,365,7,4,3,3,0.000000,0.000000,27,8,53,0,4,4,1,9,66,1.962963
18,0,1,1,25,237,0,0,3,-1,-1.000000,-1.000000,22,0,22,0,2,2,1,1,25,1.000000
19,0,1,26,79,402,3,1,3,3,0.000000,0.000000,24,18,44,6,9,15,1,26,79,1.833333
20,0,10,52,120,453,8,6,3,4,0.000000,3.000000,46,7,62,8,6,14,10,52,120,1.347826
21,0,1,12,65,250,6,11,3,2,0.000000,0.000000,25,11,41,0,12,12,1,12,65,1.640000
22,0,1,9,32,48,0,2,3,3,0.000000,0.000000,10,8,14,0,9,9,1,9,32,1.400000
23,0,1,6,31,278,2,3,3,4,0.000000,0.000000,17,5,21,0,4,4,1,6,31,1.235294
24,0,1,1,30,377,0,0,3,-1,-1.000000,-1.000000,26,0,28,0,1,1,1,1,30,1.076923
25,0,1,2,24,122,1,14,3,4,0.000000,0.000000,14,1,16,0,6,6,1,2,24,1.142857
26,0,1,8,81,458,1,5,3,4,0.000000,0.000000,42,5,60,2,13,15,1,8,81,1.428571
27,0,28,43,88,186,11,13,3,2,4.000000,4.000000,35,10,39,5,6,11,28,43,88,1.114286
28,0,1,34,88,418,17,3,3,4,0.000000,0.000000,26,19,50,5,4,9,1,34,88,1.923077
29,0,1,6,44,324,0,3,3,4,0.000000,0.000000,29,3,33,2,5,7,1,6,44,1.137931
30,0,4,4,68,428,0,0,3,-1,-1.000000,-1.000000,49,0,61,0,3,3,4,4,68,1.244898
31,0,1,15,28,366,1,4,3,4,0.000000,0.000000,10,13,12,1,1,2,1,15,28,1.200000
32,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,51,0,0,0,0,0,-1,-1,-1,0.000000
33,0,105,-1,-1,364,23,20,3,4,6.000000,17.000000,48,27,0,17,0,17,105,-1,-1,0.000000
34,0,1,10,34,142,1,3,3,4,0.000000,0.000000,15,4,19,5,5,10,1,10,34,1.266667
35,0,1,22,70,257,0,1,3,3,0.000000,0.000000,30,9,42,5,6,11,1,22,70,1.400000
36,0,35,37,119,295,1,12,3,4,4.000000,12.000000,42,2,68,0,14,14,35,37,119,1.619048
37,0,1,4,27,112,0,2,3,3,0.000000,0.000000,15,2,21,1,2,3,1,4,27,1.400000
38,0,1,13,85,183,5,3,3,4,0.000000,0.000000,21,10,59,2,13,15,1,13,85,2.809524
39,0,1,4,45,375,3,2,3,3,0.000000,0.000000,24,2,30,1,11,12,1,4,45,1.250000
40,0,1,11,60,437,6,1,3,3,0.000000,0.000000,20,9,42,1,7,8,1,11,60,2.100000
