task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,14,-1,-1,5336,79,49,3,4,0,2,53,45,0,38,0,38,14,-1,-1,0.000000
1,0,87,-1,-1,3478,4,25,3,4,0.000000,12.000000,147,11,0,2,0,2,87,-1,-1,0.000000
2,0,8,-1,-1,3171,86,69,3,4,0.000000,2.000000,107,74,0,17,0,17,8,-1,-1,0.000000
3,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,217,0,0,0,0,0,-1,-1,-1,0.000000
4,0,15,-1,-1,6849,66,17,3,4,0.000000,1.000000,87,46,0,23,0,23,15,-1,-1,0.000000
5,0,10,-1,-1,4127,84,43,3,4,0.000000,0.000000,219,68,0,22,0,22,10,-1,-1,0.000000
6,0,8,58,-1,3103,35,36,3,2,0.000000,1.000000,165,26,38,24,4,28,8,58,-1,0.230303
7,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,425,0,0,0,0,0,-1,-1,-1,0.000000
8,0,17,28,-1,7210,0,9,3,4,0.000000,1.000000,474,11,61,0,11,11,17,28,-1,0.128692
9,0,7,-1,-1,2313,75,59,3,4,0.000000,0.000000,13,81,0,12,0,12,7,-1,-1,0.000000
10,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,202,0,0,0,0,0,-1,-1,-1,0.000000
11,0,9,-1,-1,3424,74,71,3,4,0.000000,2.000000,87,68,0,22,0,22,9,-1,-1,0.000000
12,0,8,44,-1,2985,28,19,3,4,1.000000,1.000000,61,23,52,13,4,17,8,44,-1,0.852459
13,0,84,-1,-1,6886,8,31,3,2,8.000000,9.000000,340,12,0,1,0,1,84,-1,-1,0.000000
14,0,16,-1,-1,7220,37,57,3,4,0.000000,3.000000,65,38,0,3,0,3,16,-1,-1,0.000000
15,0,12,92,-1,4879,48,54,3,4,0.000000,0.000000,132,67,7,10,1,11,12,92,-1,0.053030
16,0,7,-1,-1,2090,85,58,3,2,0.000000,0.000000,133,67,0,26,0,26,7,-1,-1,0.000000
17,0,9,72,-1,2557,10,27,3,4,0.000000,2.000000,165,25,28,14,0,14,9,72,-1,0.169697
