task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,27,41,112,3638,0,12,53,14,67,4,27,41,112,1.264151
1,0,28,83,264,4306,1,49,147,48,165,23,28,83,264,1.122449
2,0,28,103,261,4251,0,60,107,70,129,34,28,103,261,1.205607
3,0,260,306,560,7213,0,36,217,44,241,15,260,306,560,1.110599
4,0,28,35,149,5722,0,4,87,4,109,8,28,35,149,1.252874
5,0,29,100,435,10465,1,22,219,27,307,72,29,100,435,1.401826
6,0,29,175,381,10028,5,25,165,46,193,113,29,175,381,1.169697
7,0,-1,-1,-1,-1,0,-1,425,0,0,0,-1,-1,-1,0.000000
8,0,-1,-1,-1,-1,0,-1,474,0,0,0,-1,-1,-1,0.000000
9,0,26,42,65,878,0,16,13,16,21,2,26,42,65,1.615385
10,0,29,204,429,9907,2,30,202,115,220,65,29,204,429,1.089109
11,0,27,104,240,3565,0,67,87,75,113,25,27,104,240,1.298851
12,0,27,27,118,2745,0,0,61,0,87,4,27,27,118,1.426230
13,0,834,902,-1,7210,1,27,340,67,96,3,834,902,-1,0.282353
14,0,29,133,215,9980,0,3,65,15,79,92,29,133,215,1.215385
15,0,28,73,237,6660,1,44,132,41,152,16,28,73,237,1.151515
16,0,28,44,247,5691,0,15,133,15,193,11,28,44,247,1.451128
17,0,28,217,420,4625,11,68,165,116,181,95,28,217,420,1.096970
18,0,28,170,291,6610,2,19,107,80,119,64,28,170,291,1.112150
19,0,29,167,419,9995,2,45,211,44,233,113,29,167,419,1.104265
20,0,29,107,345,9559,2,27,199,72,231,13,29,107,345,1.160804
21,0,28,51,176,6089,0,15,107,21,117,10,28,51,176,1.093458
22,0,26,62,110,830,0,36,19,36,41,7,26,62,110,2.157895
23,0,27,120,214,2909,2,37,91,55,93,39,27,120,214,1.021978
24,0,29,94,307,8435,0,17,169,29,201,48,29,94,307,1.189349
25,0,61,68,215,5885,0,7,134,7,144,3,61,68,215,1.074627
26,0,29,62,236,7363,0,21,149,25,167,15,29,62,236,1.120805
27,0,215,302,629,1055,1,60,257,69,303,42,215,302,629,1.178988
28,0,27,49,140,2130,0,22,79,22,87,4,27,49,140,1.101266
29,0,131,167,428,289,1,18,241,26,255,16,131,167,428,1.058091
30,0,670,719,-1,4280,0,46,287,46,276,8,670,719,-1,0.961672
31,0,27,95,200,1395,0,62,85,68,95,10,27,95,200,1.117647
32,0,-1,-1,-1,-1,0,-1,497,0,0,0,-1,-1,-1,0.000000
33,0,21,21,46,48,0,0,25,0,25,0,21,21,46,1.000000
34,0,25,43,100,91,0,18,31,18,45,12,25,43,100,1.451613
35,0,26,92,165,764,0,62,45,66,59,14,26,92,165,1.311111
36,0,28,272,580,6614,10,55,151,162,243,147,28,272,580,1.609272
37,0,28,35,173,4972,0,7,103,7,129,9,28,35,173,1.252427
38,0,26,55,130,289,0,29,43,29,69,6,26,55,130,1.604651
39,0,29,247,509,9554,15,21,205,179,233,68,29,247,509,1.136585
40,0,167,228,529,2220,0,16,277,46,295,21,167,228,529,1.064982
41,0,717,877,-1,9528,1,96,467,145,115,23,717,877,-1,0.246253
42,0,-1,-1,-1,-1,0,-1,344,0,0,0,-1,-1,-1,0.000000
43,0,249,301,659,4745,2,24,279,36,321,53,249,301,659,1.150538
44,0,-1,-1,-1,-1,0,-1,453,0,0,0,-1,-1,-1,0.000000
45,0,205,225,765,5605,1,39,415,17,527,16,205,225,765,1.269880
46,0,30,144,341,11703,1,24,172,58,196,57,30,144,341,1.139535
47,0,28,66,230,6027,0,17,133,29,157,16,28,66,230,1.180451
