task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,16,388,445,6684,110,64,3,3,2,2,53,175,55,31,2,33,16,388,445,1.037736
1,0,9,78,255,2544,52,68,3,2,0.000000,0.000000,147,58,163,11,14,25,9,78,255,1.108844
2,0,9,189,304,3171,125,69,3,4,0.000000,2.000000,107,136,107,40,8,48,9,189,304,1.000000
3,0,594,603,844,1968,0,9,3,4,3.000000,6.000000,217,9,241,0,0,0,594,603,844,1.110599
4,0,15,160,256,6528,69,23,3,4,2.000000,2.000000,87,83,95,21,1,22,15,160,256,1.091954
5,0,11,140,367,3552,90,59,3,4,0.000000,1.000000,219,97,225,31,2,33,11,140,367,1.027397
6,0,9,136,314,3153,33,57,3,4,0.000000,3.000000,165,34,173,23,5,28,9,136,314,1.048485
7,0,155,163,600,7523,0,7,3,4,2.000000,5.000000,425,7,437,1,0,1,155,163,600,1.028235
8,0,496,574,-1,6132,0,50,3,4,0.000000,26.000000,474,9,426,2,0,2,496,574,-1,0.898734
9,0,7,94,114,1962,58,84,3,2,0.000000,0.000000,13,62,17,25,3,28,7,94,114,1.307692
10,0,17,524,759,7334,43,51,3,2,1.000000,1.000000,202,87,234,12,1,13,17,524,759,1.158416
11,0,12,47,134,3209,1,79,3,4,0.000000,3.000000,87,26,87,9,0,9,12,47,134,1.000000
12,0,8,27,90,2447,1,33,3,4,0.000000,0.000000,61,12,63,7,0,7,8,27,90,1.032787
13,0,12,50,409,4024,19,22,3,4,0.000000,0.000000,340,17,354,17,5,22,12,50,409,1.041176
14,0,17,697,762,7233,240,141,3,4,0.000000,2.000000,65,224,65,112,0,112,17,697,762,1.000000
15,0,7,72,222,2207,50,41,3,2,0.000000,0.000000,132,44,148,20,2,22,7,72,222,1.121212
16,0,7,130,278,2271,89,64,3,2,0.000000,0.000000,133,89,139,31,9,40,7,130,278,1.045113
17,0,9,48,241,2767,8,69,3,4,0.000000,2.000000,165,19,193,6,0,6,9,48,241,1.169697
18,0,11,119,245,4088,42,25,3,4,0.000000,2.000000,107,49,121,27,5,32,11,119,245,1.130841
19,0,37,60,281,3791,5,43,3,4,0.000000,11.000000,211,22,215,0,6,6,37,60,281,1.018957
20,0,9,27,238,3182,1,38,3,2,0.000000,1.000000,199,10,207,8,4,12,9,27,238,1.040201
21,0,14,56,172,5636,30,13,3,4,2.000000,7.000000,107,18,109,24,7,31,14,56,172,1.018692
22,0,14,131,171,5622,74,31,3,4,0.000000,1.000000,19,62,29,35,11,46,14,131,171,1.526316
23,0,6,152,249,1837,71,34,3,2,0.000000,0.000000,91,119,91,19,6,25,6,152,249,1.000000
24,0,7,22,195,2360,0,9,3,4,0.000000,0.000000,169,9,171,6,2,8,7,22,195,1.011834
25,0,19,619,777,7937,105,191,3,2,0.000000,2.000000,134,92,158,50,0,50,19,619,777,1.179104
26,0,45,108,277,5132,15,24,3,2,0.000000,15.000000,149,36,165,4,4,8,45,108,277,1.107383
27,0,7,18,291,2352,1,60,3,2,0.000000,0.000000,257,2,273,9,0,9,7,18,291,1.062257
28,0,10,113,197,3514,58,26,3,2,0.000000,1.000000,79,85,81,10,3,13,10,113,197,1.025316
29,0,9,21,280,3110,0,3,3,4,0.000000,0.000000,241,7,259,5,0,5,9,21,280,1.074689
30,0,16,556,904,4982,229,20,3,2,1.000000,1.000000,287,226,345,50,3,53,16,556,904,1.202091
31,0,13,128,224,4230,93,73,3,4,2.000000,2.000000,85,91,89,23,7,30,13,128,224,1.047059
32,0,107,117,625,6946,0,7,3,4,0.000000,7.000000,497,9,501,1,7,8,107,117,625,1.008048
33,0,9,70,102,2765,39,18,3,2,0.000000,0.000000,25,48,27,13,5,18,9,70,102,1.080000
34,0,8,64,99,2794,38,54,3,2,0.000000,0.000000,31,39,31,17,4,21,8,64,99,1.000000
35,0,9,110,161,2879,82,33,3,4,0.000000,1.000000,45,73,47,28,4,32,9,110,161,1.044444
36,0,9,100,274,3246,71,44,3,2,0.000000,1.000000,151,71,167,20,7,27,9,100,274,1.105960
37,0,6,114,224,1814,79,42,3,2,0.000000,0.000000,103,89,103,19,7,26,6,114,224,1.000000
38,0,12,30,86,2428,7,65,3,4,0.000000,2.000000,43,14,55,4,1,5,12,30,86,1.279070
39,0,16,77,304,2784,8,55,3,4,1.000000,4.000000,205,29,219,1,8,9,16,77,304,1.068293
40,0,11,64,351,3742,35,27,3,4,0.000000,0.000000,277,30,281,21,6,27,11,64,351,1.014440
41,0,86,95,621,6248,1,29,3,4,0.000000,15.000000,467,9,513,0,13,13,86,95,621,1.098501
42,0,836,861,-1,6955,2,10,3,4,1.000000,17.000000,344,24,32,1,107,108,836,861,-1,0.093023
43,0,10,27,315,3391,1,44,3,2,0.000000,0.000000,279,3,285,14,3,17,10,27,315,1.021505
44,0,78,96,567,5222,4,32,3,2,0.000000,2.000000,453,18,457,0,14,14,78,96,567,1.008830
45,0,124,187,638,7448,1,22,3,2,0.000000,26.000000,415,12,441,7,10,17,124,187,638,1.062651
46,0,238,254,438,2512,0,11,3,2,1.000000,3.000000,172,15,184,1,0,1,238,254,438,1.069767
47,0,10,61,204,3197,35,69,3,4,0.000000,2.000000,133,34,137,16,6,22,10,61,204,1.030075
48,0,12,85,306,3831,27,15,3,4,0.000000,2.000000,193,41,209,11,12,23,12,85,306,1.082902
49,0,12,44,88,4718,0,9,3,4,0.000000,0.000000,43,9,43,23,1,24,12,44,88,1.000000
50,0,11,478,858,4158,21,10,3,4,0.000000,1.000000,310,28,380,6,0,6,11,478,858,1.225806
51,0,28,412,780,7008,121,154,3,2,0.000000,6.000000,351,166,363,8,5,13,28,412,780,1.034188
52,0,18,610,918,3684,26,15,3,2,3.000000,3.000000,302,32,304,19,4,23,18,610,918,1.006623
53,0,6,171,244,1675,102,77,3,4,0.000000,0.000000,69,99,71,32,2,34,6,171,244,1.028986
54,0,15,167,224,6602,64,65,3,4,2.000000,4.000000,57,78,57,13,0,13,15,167,224,1.000000
55,0,8,64,131,2757,36,41,3,4,0.000000,0.000000,57,25,63,31,4,35,8,64,131,1.105263
56,0,16,273,341,6070,24,32,3,4,2.000000,3.000000,60,56,66,3,2,5,16,273,341,1.100000
57,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,448,0,0,0,0,0,-1,-1,-1,0.000000
58,0,63,534,902,5552,21,19,3,2,0.000000,0.000000,356,119,366,8,2,10,63,534,902,1.028090
59,0,15,55,676,6027,0,3,3,3,0.000000,0.000000,475,11,619,29,2,31,15,55,676,1.303158
60,0,55,119,277,2565,33,16,3,2,15.000000,15.000000,149,50,155,6,3,9,55,119,277,1.040268
61,0,398,574,755,7995,8,60,3,4,0.000000,21.000000,136,28,178,5,3,8,398,574,755,1.308824
62,0,19,884,-1,7780,181,21,3,2,2.000000,2.000000,222,193,114,104,2,106,19,884,-1,0.513514
63,0,13,99,260,5404,66,35,3,2,4.000000,4.000000,144,59,154,27,7,34,13,99,260,1.069444
64,0,7,36,123,2120,13,64,3,2,0.000000,0.000000,83,29,87,0,0,0,7,36,123,1.048193
65,0,16,601,964,7075,249,30,3,4,0.000000,1.000000,335,205,363,104,0,104,16,601,964,1.083582
66,0,19,935,-1,7951,210,128,3,4,0.000000,2.000000,286,146,64,170,1,171,19,935,-1,0.223776
67,0,61,82,482,7557,7,22,3,2,3.000000,4.000000,339,16,389,5,11,16,61,82,482,1.147493
68,0,13,84,383,4850,33,9,3,4,1.000000,1.000000,282,41,296,28,3,31,13,84,383,1.049645
69,0,12,939,-1,4646,152,36,3,4,0.000000,2.000000,94,213,60,49,1,50,12,939,-1,0.638298
70,0,13,44,144,4730,20,24,3,2,2.000000,2.000000,91,15,93,16,7,23,13,44,144,1.021978
71,0,17,95,363,7439,13,126,3,4,0.000000,1.000000,264,19,268,9,0,9,17,95,363,1.015152
72,0,10,25,268,3539,0,6,3,4,0.000000,0.000000,221,14,239,1,4,5,10,25,268,1.081448
73,0,7,115,403,2202,68,23,3,2,0.000000,0.000000,282,71,288,35,0,35,7,115,403,1.021277
74,0,12,75,267,3480,35,15,3,4,0.000000,1.000000,177,37,187,20,5,25,12,75,267,1.056497
75,0,17,297,840,6999,31,112,3,2,0.000000,1.000000,519,46,541,1,2,3,17,297,840,1.042389
76,0,4,158,177,1016,92,42,3,2,0.000000,1.000000,13,136,15,18,4,22,4,158,177,1.153846
77,0,9,60,120,1697,39,35,3,4,0.000000,1.000000,47,36,55,15,5,20,9,60,120,1.170213
78,0,17,72,426,7128,5,58,3,2,3.000000,3.000000,349,20,349,35,5,40,17,72,426,1.000000
79,0,16,410,771,6732,57,43,3,4,1.000000,1.000000,285,74,357,14,4,18,16,410,771,1.252632
80,0,14,220,311,5825,85,23,3,4,2.000000,2.000000,73,100,77,56,14,70,14,220,311,1.054795
81,0,13,85,288,4941,57,16,3,4,1.000000,1.000000,195,41,197,31,6,37,13,85,288,1.010256
82,0,57,67,422,6443,3,12,3,4,0.000000,14.000000,281,10,343,0,12,12,57,67,422,1.220641
83,0,11,12,516,3792,1,15,3,4,0.000000,0.000000,427,0,489,1,15,16,11,12,516,1.145199
84,0,6,42,240,2159,18,45,3,4,0.000000,1.000000,195,17,195,16,3,19,6,42,240,1.000000
85,0,15,98,297,3220,8,61,3,2,0.000000,0.000000,188,27,196,11,3,14,15,98,297,1.042553
86,0,291,304,-1,7850,5,110,3,2,0.000000,53.000000,491,13,226,0,470,470,291,304,-1,0.460285
87,0,10,93,220,3163,69,58,3,2,0.000000,0.000000,111,57,111,23,16,39,10,93,220,1.000000
88,0,609,619,-1,791,0,10,3,3,2.000000,5.000000,375,10,376,0,5,5,609,619,-1,1.002667
89,0,8,41,317,2386,3,27,3,4,0.000000,1.000000,249,16,273,14,3,17,8,41,317,1.096386
