task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,34,62,126,771,0,28,53,28,57,7,34,62,126,1.075472
1,0,41,62,231,3478,1,50,147,17,157,16,41,62,231,1.068027
2,0,42,72,186,4261,0,30,107,30,109,5,42,72,186,1.018692
3,0,-1,-1,-1,-1,0,-1,217,0,0,0,-1,-1,-1,0.000000
4,0,39,57,153,2507,0,16,87,18,95,1,39,57,153,1.091954
5,0,44,60,-1,5309,0,15,219,15,181,10,44,60,-1,0.826484
6,0,44,49,234,5319,0,3,165,5,177,8,44,49,234,1.072727
7,0,-1,-1,-1,-1,0,-1,425,0,0,0,-1,-1,-1,0.000000
8,0,-1,-1,-1,-1,0,-1,474,0,0,0,-1,-1,-1,0.000000
9,0,32,46,61,42,0,14,13,14,15,0,32,46,61,1.153846
10,0,46,51,-1,6640,0,1,202,3,189,12,46,51,-1,0.935644
11,0,38,104,200,2056,0,64,87,66,89,7,38,104,200,1.022989
12,0,36,36,145,1528,0,0,61,0,109,0,36,36,145,1.786885
13,0,-1,-1,-1,-1,0,-1,340,0,0,0,-1,-1,-1,0.000000
14,0,35,39,110,916,0,4,65,4,69,2,35,39,110,1.061538
15,0,40,106,-1,3335,3,20,132,64,142,4,40,106,-1,1.075758
16,0,43,65,241,4814,0,22,133,22,161,15,43,65,241,1.210526
17,0,44,110,-1,5241,2,19,165,57,131,18,44,110,-1,0.793939
18,0,41,109,233,3838,2,37,107,65,117,10,41,109,233,1.093458
19,0,45,98,-1,5890,1,65,211,50,140,15,45,98,-1,0.663507
20,0,45,48,-1,6163,0,3,199,3,201,1,45,48,-1,1.010050
21,0,42,139,-1,4273,2,22,107,89,96,23,42,139,-1,0.897196
22,0,33,62,98,197,0,29,19,29,33,3,33,62,98,1.736842
23,0,39,87,201,2669,0,47,91,47,101,14,39,87,201,1.109890
24,0,42,83,-1,4092,0,39,169,39,160,9,42,83,-1,0.946746
25,0,89,104,239,1128,0,11,134,15,134,1,89,104,239,1.000000
26,0,44,160,-1,5477,5,68,149,77,87,42,44,160,-1,0.583893
27,0,186,197,-1,4287,0,9,257,11,43,10,186,197,-1,0.167315
28,0,36,46,146,1179,0,10,79,10,91,9,36,46,146,1.151899
29,0,47,120,-1,7322,2,65,241,46,127,30,47,120,-1,0.526971
30,0,-1,-1,-1,-1,0,-1,287,0,0,0,-1,-1,-1,0.000000
31,0,38,53,159,2432,2,54,85,15,95,11,38,53,159,1.117647
32,0,-1,-1,-1,-1,0,-1,497,0,0,0,-1,-1,-1,0.000000
33,0,33,87,126,504,0,54,25,54,35,4,33,87,126,1.400000
34,0,34,110,167,650,2,36,31,72,53,8,34,110,167,1.709677
35,0,33,61,124,234,0,26,45,28,57,6,33,61,124,1.266667
36,0,42,52,222,4136,1,58,151,8,159,13,42,52,222,1.052980
37,0,40,47,158,3107,0,7,103,7,105,6,40,47,158,1.019417
38,0,35,101,149,1159,0,64,43,66,45,3,35,101,149,1.046512
39,0,43,96,-1,4768,2,42,205,53,143,11,43,96,-1,0.697561
40,0,189,243,-1,5966,3,48,277,40,7,14,189,243,-1,0.025271
41,0,-1,-1,-1,-1,0,-1,467,0,0,0,-1,-1,-1,0.000000
42,0,-1,-1,-1,-1,0,-1,344,0,0,0,-1,-1,-1,0.000000
43,0,-1,-1,-1,-1,0,-1,279,0,0,0,-1,-1,-1,0.000000
44,0,-1,-1,-1,-1,0,-1,453,0,0,0,-1,-1,-1,0.000000
45,0,47,115,-1,7340,3,38,415,56,104,43,47,115,-1,0.250602
46,0,-1,-1,-1,-1,0,-1,172,0,0,0,-1,-1,-1,0.000000
47,0,40,123,-1,3413,7,64,133,76,121,13,40,123,-1,0.909774
48,0,108,128,-1,121,0,13,193,15,114,13,108,128,-1,0.590674
49,0,35,41,88,1128,0,6,43,6,47,0,35,41,88,1.093023
50,0,-1,-1,-1,-1,0,-1,310,0,0,0,-1,-1,-1,0.000000
51,0,-1,-1,-1,-1,0,-1,351,0,0,0,-1,-1,-1,0.000000
52,0,93,180,-1,550,3,23,302,76,70,11,93,180,-1,0.231788
53,0,37,41,110,1637,0,4,69,4,69,0,37,41,110,1.000000
54,0,36,64,142,1267,0,26,57,28,73,5,36,64,142,1.280702
55,0,36,72,133,1486,0,36,57,36,59,2,36,72,133,1.035088
56,0,38,60,129,2268,0,22,60,22,64,5,38,60,129,1.066667
57,0,-1,-1,-1,-1,0,-1,448,0,0,0,-1,-1,-1,0.000000
58,0,47,55,-1,3136,0,8,356,8,193,2,47,55,-1,0.542135
59,0,-1,-1,-1,-1,0,-1,475,0,0,0,-1,-1,-1,0.000000
60,0,42,56,223,4524,0,14,149,14,157,10,42,56,223,1.053691
61,0,92,114,-1,1265,0,22,136,22,136,0,92,114,-1,1.000000
62,0,-1,-1,-1,-1,0,-1,222,0,0,0,-1,-1,-1,0.000000
63,0,39,82,248,2891,0,39,144,43,156,10,39,82,248,1.083333
64,0,36,63,168,1373,1,37,83,27,93,12,36,63,168,1.120482
65,0,-1,-1,-1,-1,0,-1,335,0,0,0,-1,-1,-1,0.000000
66,0,-1,-1,-1,-1,0,-1,286,0,0,0,-1,-1,-1,0.000000
67,0,-1,-1,-1,-1,0,-1,339,0,0,0,-1,-1,-1,0.000000
68,0,46,81,-1,6545,1,38,282,31,160,13,46,81,-1,0.567376
69,0,38,44,144,2110,1,17,94,6,100,0,38,44,144,1.063830
70,0,38,148,244,2190,7,30,91,94,93,19,38,148,244,1.021978
71,0,-1,-1,-1,-1,0,-1,264,0,0,0,-1,-1,-1,0.000000
72,0,47,145,-1,7829,4,32,221,72,100,31,47,145,-1,0.452489
73,0,45,72,-1,5821,3,47,282,26,174,5,45,72,-1,0.617021
74,0,46,83,-1,6966,1,43,177,35,157,12,46,83,-1,0.887006
75,0,-1,-1,-1,-1,0,-1,519,0,0,0,-1,-1,-1,0.000000
76,0,33,33,46,481,0,0,13,0,13,0,33,33,46,1.000000
77,0,34,69,132,652,0,33,47,35,57,6,34,69,132,1.212766
78,0,-1,-1,-1,-1,0,-1,349,0,0,0,-1,-1,-1,0.000000
79,0,94,131,-1,235,1,17,285,30,118,8,94,131,-1,0.414035
80,0,37,117,209,1717,1,64,73,76,79,17,37,117,209,1.082192
81,0,46,117,-1,6974,2,29,195,59,127,18,46,117,-1,0.651282
82,0,46,103,-1,6854,1,62,281,56,139,9,46,103,-1,0.494662
83,0,-1,-1,-1,-1,0,-1,427,0,0,0,-1,-1,-1,0.000000
84,0,47,59,-1,7370,1,21,195,9,189,5,47,59,-1,0.969231
85,0,42,94,-1,4144,0,52,188,52,147,9,42,94,-1,0.781915
86,0,-1,-1,-1,-1,0,-1,491,0,0,0,-1,-1,-1,0.000000
87,0,42,121,241,4343,1,39,111,77,115,7,42,121,241,1.036036
88,0,-1,-1,-1,-1,0,-1,375,0,0,0,-1,-1,-1,0.000000
89,0,78,100,-1,3959,0,17,249,21,146,5,78,100,-1,0.586345
90,0,182,233,-1,3912,4,58,279,43,15,10,182,233,-1,0.053763
91,0,47,117,-1,7540,2,51,361,67,105,31,47,117,-1,0.290859
92,0,-1,-1,-1,-1,0,-1,268,0,0,0,-1,-1,-1,0.000000
93,0,35,49,123,924,0,10,67,14,69,5,35,49,123,1.029851
94,0,38,90,201,2428,1,62,99,52,105,6,38,90,201,1.060606
95,0,32,69,111,130,0,37,27,37,35,7,32,69,111,1.296296
96,0,83,93,-1,2221,0,10,377,10,141,16,83,93,-1,0.374005
97,0,44,76,226,5184,0,32,127,32,143,7,44,76,226,1.125984
98,0,47,77,-1,7251,1,9,211,29,171,3,47,77,-1,0.810427
99,0,-1,-1,-1,-1,0,-1,459,0,0,0,-1,-1,-1,0.000000
100,0,39,44,161,2820,0,4,99,4,111,7,39,44,161,1.121212
101,0,-1,-1,-1,-1,0,-1,423,0,0,0,-1,-1,-1,0.000000
102,0,37,68,150,1649,0,27,67,31,77,5,37,68,150,1.149254
103,0,38,65,161,1992,0,24,85,26,87,10,38,65,161,1.023529
104,0,40,84,245,3360,2,37,160,44,160,1,40,84,245,1.000000
105,0,36,52,117,1557,1,44,59,15,63,3,36,52,117,1.067797
106,0,35,36,96,887,0,1,59,1,59,1,35,36,96,1.000000
107,0,46,113,-1,6663,3,53,239,65,131,8,46,113,-1,0.548117
108,0,-1,-1,-1,-1,0,-1,211,0,0,0,-1,-1,-1,0.000000
109,0,58,97,-1,190,1,12,231,36,147,9,58,97,-1,0.636364
110,0,41,93,247,3483,1,45,119,52,141,13,41,93,247,1.184874
111,0,33,100,133,246,3,32,25,62,29,9,33,100,133,1.160000
112,0,37,100,170,1732,1,64,51,62,57,14,37,100,170,1.117647
113,0,41,98,219,3830,1,45,99,56,115,7,41,98,219,1.161616
114,0,34,63,142,283,2,23,69,27,77,4,34,63,142,1.115942
115,0,47,145,-1,7977,2,53,359,55,102,46,47,145,-1,0.284123
116,0,37,80,172,1607,0,41,81,43,87,5,37,80,172,1.074074
117,0,123,173,-1,1971,2,19,339,46,75,6,123,173,-1,0.221239
118,0,40,62,167,3033,0,18,95,22,99,6,40,62,167,1.042105
119,0,46,116,-1,7112,1,35,211,63,127,14,46,116,-1,0.601896
120,0,47,107,-1,7803,6,39,351,47,139,17,47,107,-1,0.396011
121,0,-1,-1,-1,-1,0,-1,422,0,0,0,-1,-1,-1,0.000000
122,0,36,49,145,1491,0,13,76,13,94,2,36,49,145,1.236842
123,0,221,230,-1,7063,0,6,335,8,20,1,221,230,-1,0.059701
124,0,33,38,57,182,0,5,19,5,19,0,33,38,57,1.000000
125,0,-1,-1,-1,-1,0,-1,423,0,0,0,-1,-1,-1,0.000000
126,0,41,86,226,3603,3,48,119,44,129,12,41,86,226,1.084034
127,0,37,138,237,1661,3,56,93,57,95,48,37,138,237,1.021505
128,0,120,142,-1,654,0,9,341,19,106,5,120,142,-1,0.310850
129,0,153,170,-1,3823,0,17,170,17,80,0,153,170,-1,0.470588
130,0,-1,-1,-1,-1,0,-1,461,0,0,0,-1,-1,-1,0.000000
131,0,-1,-1,-1,-1,0,-1,482,0,0,0,-1,-1,-1,0.000000
132,0,46,55,-1,6600,0,8,186,8,194,2,46,55,-1,1.043011
133,0,34,67,115,764,0,31,32,33,42,6,34,67,115,1.312500
134,0,195,232,-1,3138,1,60,353,30,16,9,195,232,-1,0.045326
135,0,34,66,130,746,0,30,59,32,63,1,34,66,130,1.067797
136,0,179,218,-1,220,1,50,325,35,30,6,179,218,-1,0.092308
137,0,-1,-1,-1,-1,0,-1,313,0,0,0,-1,-1,-1,0.000000
138,0,46,126,-1,7038,7,25,181,69,121,14,46,126,-1,0.668508
139,0,33,95,131,272,0,62,29,62,35,1,33,95,131,1.206897
140,0,35,99,167,826,0,62,53,62,63,7,35,99,167,1.188679
141,0,39,58,168,2604,0,19,105,19,105,5,39,58,168,1.000000
142,0,-1,-1,-1,-1,0,-1,445,0,0,0,-1,-1,-1,0.000000
143,0,139,166,-1,7921,2,26,373,24,79,8,139,166,-1,0.211796
144,0,47,94,-1,7290,0,17,241,35,147,21,47,94,-1,0.609959
145,0,41,112,-1,3582,1,13,121,71,115,23,41,112,-1,0.950413
146,0,43,43,184,5080,0,0,131,0,139,2,43,43,184,1.061069
147,0,-1,-1,-1,-1,0,-1,444,0,0,0,-1,-1,-1,0.000000
148,0,44,94,-1,5197,1,47,169,50,144,12,44,94,-1,0.852071
149,0,46,56,-1,6931,0,3,249,3,193,8,46,56,-1,0.775100
150,0,47,105,-1,7679,1,59,271,24,129,50,47,105,-1,0.476015
151,0,35,117,172,785,2,17,51,79,53,5,35,117,172,1.039216
152,0,128,237,-1,2730,5,17,357,102,12,8,128,237,-1,0.033613
153,0,36,39,103,1436,1,53,55,3,59,5,36,39,103,1.072727
154,0,-1,-1,-1,-1,0,-1,329,0,0,0,-1,-1,-1,0.000000
155,0,44,50,167,5678,0,5,101,5,109,9,44,50,167,1.079208
156,0,-1,-1,-1,-1,0,-1,407,0,0,0,-1,-1,-1,0.000000
157,0,34,57,120,783,0,23,45,23,55,8,34,57,120,1.222222
158,0,46,118,-1,7136,0,62,279,62,125,17,46,118,-1,0.448029
159,0,-1,-1,-1,-1,0,-1,127,0,0,0,-1,-1,-1,0.000000
160,0,110,185,-1,988,5,10,287,61,55,24,110,185,-1,0.191638
161,0,202,-1,-1,2463,3,58,447,41,0,7,202,-1,-1,0.000000
162,0,42,112,-1,3984,1,34,167,68,133,7,42,112,-1,0.796407
163,0,33,68,138,318,0,35,40,35,64,6,33,68,138,1.600000
164,0,151,181,-1,2261,1,10,405,28,64,7,151,181,-1,0.158025
165,0,42,44,123,4374,0,2,74,2,78,1,42,44,123,1.054054
166,0,42,82,222,4382,0,40,125,40,135,5,42,82,222,1.080000
167,0,-1,-1,-1,-1,0,-1,232,0,0,0,-1,-1,-1,0.000000
168,0,43,95,-1,4616,0,46,249,52,151,4,43,95,-1,0.606426
169,0,35,131,213,821,2,20,49,95,63,20,35,131,213,1.285714
170,0,-1,-1,-1,-1,0,-1,451,0,0,0,-1,-1,-1,0.000000
171,0,46,115,-1,6724,0,55,231,65,126,13,46,115,-1,0.545455
172,0,-1,-1,-1,-1,0,-1,417,0,0,0,-1,-1,-1,0.000000
173,0,45,109,-1,6402,1,64,195,45,134,26,45,109,-1,0.687179
174,0,47,137,-1,7970,4,55,233,56,103,44,47,137,-1,0.442060
175,0,43,124,-1,4998,1,45,191,71,116,20,43,124,-1,0.607330
176,0,-1,-1,-1,-1,0,-1,517,0,0,0,-1,-1,-1,0.000000
177,0,-1,-1,-1,-1,0,-1,289,0,0,0,-1,-1,-1,0.000000
178,0,42,116,-1,4097,1,59,167,74,125,9,42,116,-1,0.748503
179,0,35,53,100,946,0,18,39,18,43,4,35,53,100,1.102564
180,0,243,-1,-1,6141,0,8,297,6,0,1,243,-1,-1,0.000000
181,0,43,73,226,4755,0,26,141,30,145,8,43,73,226,1.028369
182,0,-1,-1,-1,-1,0,-1,478,0,0,0,-1,-1,-1,0.000000
183,0,36,83,193,1219,0,47,87,47,107,3,36,83,193,1.229885
184,0,40,70,198,3051,0,30,105,30,119,9,40,70,198,1.133333
185,0,46,108,-1,7229,3,46,243,57,131,16,46,108,-1,0.539095
186,0,35,144,205,1007,3,66,49,108,55,7,35,144,205,1.122449
187,0,-1,-1,-1,-1,0,-1,345,0,0,0,-1,-1,-1,0.000000
188,0,45,57,-1,5803,0,12,340,12,189,4,45,57,-1,0.555882
189,0,44,61,241,5256,0,17,163,17,173,7,44,61,241,1.061350
190,0,-1,-1,-1,-1,0,-1,404,0,0,0,-1,-1,-1,0.000000
191,0,44,95,-1,5182,1,65,167,50,143,13,44,95,-1,0.856287
192,0,40,47,124,3203,0,7,71,7,71,6,40,47,124,1.000000
193,0,37,92,157,1616,0,53,61,55,63,2,37,92,157,1.032787
194,0,-1,-1,-1,-1,0,-1,269,0,0,0,-1,-1,-1,0.000000
195,0,-1,-1,-1,-1,0,-1,307,0,0,0,-1,-1,-1,0.000000
196,0,37,113,215,1795,1,20,79,75,91,12,37,113,215,1.151899
197,0,198,-1,-1,2048,0,46,275,48,0,4,198,-1,-1,0.000000
198,0,39,77,163,2892,0,38,75,38,81,5,39,77,163,1.080000
199,0,173,215,-1,5566,1,46,289,41,32,4,173,215,-1,0.110727
200,0,42,104,233,4297,2,46,111,58,121,12,42,104,233,1.090090
201,0,37,89,172,1951,0,52,65,52,75,8,37,89,172,1.153846
202,0,44,100,-1,5720,3,65,195,51,147,8,44,100,-1,0.753846
203,0,40,50,108,3052,0,10,54,10,56,2,40,50,108,1.037037
204,0,46,76,-1,3896,1,47,183,29,162,13,46,76,-1,0.885246
205,0,-1,-1,-1,-1,0,-1,448,0,0,0,-1,-1,-1,0.000000
206,0,43,79,-1,4715,0,36,171,36,165,6,43,79,-1,0.964912
207,0,38,99,224,2271,0,59,109,61,111,14,38,99,224,1.018349
208,0,-1,-1,-1,-1,0,-1,308,0,0,0,-1,-1,-1,0.000000
209,0,-1,-1,-1,-1,0,-1,394,0,0,0,-1,-1,-1,0.000000
210,0,44,108,-1,5648,1,30,135,57,131,18,44,108,-1,0.970370
211,0,-1,-1,-1,-1,0,-1,171,0,0,0,-1,-1,-1,0.000000
212,0,33,50,75,252,0,17,22,17,24,1,33,50,75,1.090909
213,0,-1,-1,-1,-1,0,-1,530,0,0,0,-1,-1,-1,0.000000
214,0,45,55,-1,5779,0,2,207,8,189,8,45,55,-1,0.913043
215,0,-1,-1,-1,-1,0,-1,302,0,0,0,-1,-1,-1,0.000000
216,0,44,74,-1,5490,0,26,181,30,165,11,44,74,-1,0.911602
217,0,-1,-1,-1,-1,0,-1,379,0,0,0,-1,-1,-1,0.000000
218,0,44,83,-1,5326,1,26,205,36,158,12,44,83,-1,0.770732
219,0,105,156,-1,581,2,26,341,48,92,5,105,156,-1,0.269795
220,0,-1,-1,-1,-1,0,-1,121,0,0,0,-1,-1,-1,0.000000
221,0,44,62,237,5691,1,39,141,15,165,13,44,62,237,1.170213
222,0,47,117,-1,7709,3,30,231,62,111,30,47,117,-1,0.480519
