task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,91,179,236,658,0,61,53,79,55,11,91,179,236,1.037736
1,0,109,132,309,10386,0,20,147,22,169,9,109,132,309,1.149660
2,0,105,238,384,7258,0,33,107,97,129,53,105,238,384,1.205607
3,0,816,830,-1,8543,0,7,217,13,157,14,816,830,-1,0.723502
4,0,109,153,281,5412,0,22,87,40,101,31,109,153,281,1.160920
5,0,112,120,405,2177,0,8,219,8,263,22,112,120,405,1.200913
6,0,109,155,377,9309,0,21,165,37,201,30,109,155,377,1.218182
7,0,-1,-1,-1,-1,0,-1,425,0,0,0,-1,-1,-1,0.000000
8,0,-1,-1,-1,-1,0,-1,474,0,0,0,-1,-1,-1,0.000000
9,0,79,154,201,4183,0,68,13,72,33,17,79,154,201,2.538462
10,0,113,115,351,3865,0,2,202,2,234,2,113,115,351,1.158416
11,0,98,182,315,4022,0,52,87,72,105,40,98,182,315,1.206897
12,0,93,187,281,1910,0,57,61,77,81,30,93,187,281,1.327869
13,0,802,905,-1,6563,0,93,340,101,90,7,802,905,-1,0.264706
14,0,112,119,220,10521,0,7,65,7,79,22,112,119,220,1.215385
15,0,107,182,335,1404,0,27,132,67,140,21,107,182,335,1.060606
16,0,102,146,329,8230,0,40,133,42,157,28,102,146,329,1.180451
17,0,108,136,350,6737,0,23,165,27,187,28,108,136,350,1.133333
18,0,105,144,323,3452,0,33,107,37,151,30,105,144,323,1.411215
19,0,111,126,431,5149,0,14,211,14,283,23,111,126,431,1.341232
20,0,111,141,411,4808,0,13,199,25,243,32,111,141,411,1.221106
21,0,102,248,387,9158,0,40,107,80,109,96,102,248,387,1.018692
22,0,79,157,216,10128,0,68,19,74,45,18,79,157,216,2.368421
23,0,96,210,327,8748,0,53,91,85,101,45,96,210,327,1.109890
24,0,109,170,381,6726,0,20,169,48,199,25,109,170,381,1.177515
25,0,222,231,371,9350,0,9,134,9,138,2,222,231,371,1.029851
26,0,109,130,340,2493,0,19,149,21,173,37,109,130,340,1.161074
27,0,383,498,855,8210,0,48,257,84,321,67,383,498,855,1.249027
28,0,95,216,346,10348,0,53,79,91,107,53,95,216,346,1.354430
29,0,383,432,739,5744,0,24,241,42,279,35,383,432,739,1.157676
30,0,645,747,-1,6796,0,98,287,100,239,16,645,747,-1,0.832753
31,0,98,179,320,7932,0,50,85,60,117,45,98,179,320,1.376471
32,0,858,979,-1,9630,0,110,497,112,21,9,858,979,-1,0.042254
33,0,55,131,198,10836,0,68,25,76,47,20,55,131,198,1.880000
34,0,85,180,240,2933,0,65,31,79,53,23,85,180,240,1.709677
35,0,86,182,250,7068,0,65,45,85,55,24,86,182,250,1.222222
36,0,108,140,352,5153,0,22,151,30,179,35,108,140,352,1.185430
37,0,102,205,338,4452,0,42,103,76,113,47,102,205,338,1.097087
38,0,91,191,276,3371,0,58,43,82,65,38,91,191,276,1.511628
39,0,108,174,499,3040,0,25,205,51,285,55,108,174,499,1.390244
40,0,326,349,655,5640,0,12,277,16,297,16,326,349,655,1.072202
41,0,646,664,-1,6126,0,18,467,18,326,10,646,664,-1,0.698073
42,0,-1,-1,-1,-1,0,-1,344,0,0,0,-1,-1,-1,0.000000
43,0,364,402,714,3414,0,4,279,30,297,23,364,402,714,1.064516
44,0,437,572,-1,2918,0,73,453,105,418,40,437,572,-1,0.922737
45,0,282,377,880,3877,0,66,415,82,491,25,282,377,880,1.183133
46,0,219,232,439,6069,0,7,172,13,200,7,219,232,439,1.162791
47,0,101,182,370,10938,0,46,133,68,151,50,101,182,370,1.135338
48,0,113,117,381,578,0,2,193,4,237,27,113,117,381,1.227979
49,0,103,159,208,417,0,39,43,53,47,5,103,159,208,1.093023
50,0,-1,-1,-1,-1,0,-1,310,0,0,0,-1,-1,-1,0.000000
51,0,629,643,-1,4691,0,13,351,13,355,3,629,643,-1,1.011396
52,0,218,260,568,10813,0,35,302,39,304,7,218,260,568,1.006623
53,0,99,170,273,9160,0,47,69,63,91,20,99,170,273,1.318841
54,0,106,164,269,11991,0,32,57,54,97,12,106,164,269,1.701754
55,0,92,213,299,11972,0,59,57,101,69,37,92,213,299,1.210526
56,0,111,134,221,11072,0,16,60,22,72,16,111,134,221,1.200000
57,0,-1,-1,-1,-1,0,-1,448,0,0,0,-1,-1,-1,0.000000
58,0,831,976,-1,1066,0,139,356,145,22,2,831,976,-1,0.061798
59,0,-1,-1,-1,-1,0,-1,475,0,0,0,-1,-1,-1,0.000000
60,0,107,140,371,170,0,30,149,30,203,31,107,140,371,1.362416
61,0,209,246,392,937,0,27,136,35,146,2,209,246,392,1.073529
62,0,622,703,941,5446,0,65,222,77,234,8,622,703,941,1.054054
63,0,102,187,367,2862,0,41,144,73,162,30,102,187,367,1.125000
64,0,97,205,364,5705,0,51,83,79,139,49,97,205,364,1.674699
65,0,-1,-1,-1,-1,0,-1,335,0,0,0,-1,-1,-1,0.000000
66,0,-1,-1,-1,-1,0,-1,286,0,0,0,-1,-1,-1,0.000000
67,0,552,704,-1,8802,0,140,339,144,293,11,552,704,-1,0.864307
68,0,113,123,467,6938,0,6,282,10,326,18,113,123,467,1.156028
69,0,107,164,281,2436,0,30,94,48,102,24,107,164,281,1.085106
70,0,99,192,320,3611,0,48,91,78,119,24,99,192,320,1.307692
71,0,253,303,574,10379,0,40,264,50,270,1,253,303,574,1.022727
72,0,113,117,422,8573,0,4,221,4,273,32,113,117,422,1.235294
73,0,113,119,440,11368,0,6,282,6,310,11,113,119,440,1.099291
74,0,112,148,398,8867,0,12,177,28,219,39,112,148,398,1.237288
75,0,-1,-1,-1,-1,0,-1,519,0,0,0,-1,-1,-1,0.000000
76,0,65,135,161,4999,0,70,13,70,21,5,65,135,161,1.615385
77,0,90,207,280,7343,0,61,47,95,63,32,90,207,280,1.340426
78,0,-1,-1,-1,-1,0,-1,349,0,0,0,-1,-1,-1,0.000000
79,0,166,197,577,5870,0,13,285,25,377,9,166,197,577,1.322807
80,0,97,239,346,8464,0,53,73,89,83,77,97,239,346,1.136986
81,0,112,118,361,8038,0,6,195,6,215,28,112,118,361,1.102564
82,0,113,118,567,6295,0,4,281,4,415,35,113,118,567,1.476868
83,0,504,574,-1,11200,0,70,427,70,421,5,504,574,-1,0.985948
84,0,112,122,427,147,0,10,195,10,259,46,112,122,427,1.328205
85,0,107,134,357,6903,0,27,188,27,208,15,107,134,357,1.106383
86,0,-1,-1,-1,-1,0,-1,491,0,0,0,-1,-1,-1,0.000000
87,0,99,243,373,11698,0,45,111,95,113,66,99,243,373,1.018018
88,0,-1,-1,-1,-1,0,-1,375,0,0,0,-1,-1,-1,0.000000
89,0,121,156,506,3847,0,12,249,28,339,18,121,156,506,1.361446
90,0,113,115,524,5808,0,2,279,2,373,36,113,115,524,1.336918
91,0,250,296,671,2973,0,26,361,36,371,14,250,296,671,1.027701
92,0,-1,-1,-1,-1,0,-1,268,0,0,0,-1,-1,-1,0.000000
93,0,94,209,287,7228,0,54,67,90,71,32,94,209,287,1.059701
94,0,104,227,338,136,0,39,99,81,99,54,104,227,338,1.000000
95,0,87,183,246,265,0,62,27,86,51,22,87,183,246,1.888889
96,0,283,311,737,1056,0,20,377,24,407,23,283,311,737,1.079576
97,0,107,174,353,3934,0,29,127,55,167,24,107,174,353,1.314961
98,0,172,202,464,5319,0,20,211,26,257,9,172,202,464,1.218009
99,0,-1,-1,-1,-1,0,-1,459,0,0,0,-1,-1,-1,0.000000
100,0,113,120,243,6797,0,7,99,7,119,4,113,120,243,1.202020
101,0,438,622,-1,10881,0,162,423,172,370,20,438,622,-1,0.874704
102,0,100,161,239,9092,0,44,67,60,75,4,100,161,239,1.119403
103,0,97,194,319,6859,0,51,85,73,105,44,97,194,319,1.235294
104,0,104,154,346,11393,0,39,160,45,180,17,104,154,346,1.125000
105,0,94,206,291,10885,0,55,59,85,67,45,94,206,291,1.135593
106,0,92,213,314,4067,0,57,59,101,91,30,92,213,314,1.542373
107,0,311,359,632,8487,0,26,239,38,251,32,311,359,632,1.050209
108,0,-1,-1,-1,-1,0,-1,211,0,0,0,-1,-1,-1,0.000000
109,0,113,121,436,2484,0,4,231,4,285,34,113,121,436,1.233766
110,0,102,147,344,3459,0,40,119,42,153,47,102,147,344,1.285714
111,0,86,180,263,2516,0,66,25,78,57,42,86,180,263,2.280000
112,0,95,231,316,8681,0,52,51,110,63,48,95,231,316,1.235294
113,0,102,201,344,5295,0,39,99,83,125,34,102,201,344,1.262626
114,0,92,178,286,2104,0,62,69,72,97,25,92,178,286,1.405797
115,0,231,248,689,11291,0,16,359,16,431,11,231,248,689,1.200557
116,0,98,186,336,2274,0,49,81,71,123,44,98,186,336,1.518519
117,0,113,118,552,6839,0,2,339,2,395,42,113,118,552,1.165192
118,0,109,143,246,8429,0,21,95,31,99,7,109,143,246,1.042105
119,0,112,124,426,3496,0,12,211,12,265,37,112,124,426,1.255924
120,0,282,336,768,6900,0,13,351,41,405,40,282,336,768,1.153846
121,0,-1,-1,-1,-1,0,-1,422,0,0,0,-1,-1,-1,0.000000
