task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,2,32,264,1,6,27,1,29,1,1,2,32,1.074074
1,0,211,358,407,303,9,6,43,10,47,8,211,358,407,1.093023
2,0,303,665,736,47,107,28,54,120,66,29,303,665,736,1.222222
3,0,25,25,83,130,0,0,33,0,45,13,25,25,83,1.363636
4,0,1,80,129,389,32,6,30,39,48,19,1,80,129,1.600000
5,0,1,3,28,189,2,1,19,2,19,6,1,3,28,1.000000
6,0,20,29,83,27,1,6,29,8,43,12,20,29,83,1.482759
7,0,1,4,23,128,0,1,15,3,17,2,1,4,23,1.133333
8,0,1,11,61,321,4,7,24,10,48,2,1,11,61,2.000000
9,0,1,4,53,206,3,15,35,3,43,6,1,4,53,1.228571
10,0,29,111,196,327,21,12,40,27,84,12,29,111,196,2.100000
11,0,32,93,157,329,34,15,47,35,63,15,32,93,157,1.340426
12,0,1,20,81,249,10,15,28,13,56,8,1,20,81,2.000000
13,0,1,24,82,164,7,4,29,22,37,22,1,24,82,1.275862
14,0,1,147,198,347,32,5,45,36,49,10,1,147,198,1.088889
15,0,1,14,24,2,0,13,10,13,10,0,1,14,24,1.000000
16,0,779,-1,-1,36,10,15,43,17,0,4,779,-1,-1,0.000000
17,0,1,20,72,318,2,6,27,5,51,3,1,20,72,1.888889
18,0,1,3,36,157,0,1,22,1,30,4,1,3,36,1.363636
19,0,1,9,42,71,3,11,24,7,32,2,1,9,42,1.333333
20,0,26,57,122,155,14,8,46,16,60,10,26,57,122,1.304348
21,0,1,1,30,248,0,0,25,0,27,2,1,1,30,1.080000
22,0,1,15,34,3,0,6,10,8,16,9,1,15,34,1.600000
23,0,1,3,26,50,0,2,17,2,21,2,1,3,26,1.235294
24,0,1,153,198,276,78,9,26,90,44,51,1,153,198,1.692308
25,0,1,3,25,58,0,1,14,1,16,7,1,3,25,1.142857
26,0,1,12,77,5,4,4,42,9,62,5,1,12,77,1.476190
27,0,27,79,120,115,34,7,35,39,37,13,27,79,120,1.057143
28,0,1,7,58,112,5,14,26,5,44,8,1,7,58,1.692308
29,0,1,152,187,364,18,11,29,40,29,14,1,152,187,1.000000
30,0,1,1,52,14,0,0,49,0,51,0,1,1,52,1.040816
31,0,1,13,29,61,4,1,10,11,12,5,1,13,29,1.200000
32,0,349,354,417,386,2,15,51,5,61,2,349,354,417,1.196078
33,0,96,209,262,69,52,22,48,68,52,11,96,209,262,1.083333
34,0,1,43,72,105,5,14,15,37,25,9,1,43,72,1.666667
35,0,1,2,38,259,1,4,30,1,34,2,1,2,38,1.133333
36,0,29,58,114,272,18,13,42,23,52,10,29,58,114,1.238095
37,0,1,10,53,255,2,4,15,9,31,12,1,10,53,2.066667
