task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,1,68,367,0,0,3,-1,-1,-1,62,0,64,0,3,3,1,1,68,1.032258
1,0,1,1,34,952,0,0,2,-1,-1.000000,-1.000000,28,0,28,0,5,5,1,1,34,1.000000
2,0,1,3,53,412,1,2,3,4,0.000000,0.000000,29,2,43,0,7,7,1,3,53,1.482759
3,0,32,85,162,591,0,2,4,4,0.000000,13.000000,62,1,70,0,7,7,32,85,162,1.129032
4,0,1,2,57,226,1,4,2,3,0.000000,0.000000,38,1,48,0,7,7,1,2,57,1.263158
5,0,1,1,54,1095,0,0,3,-1,-1.000000,-1.000000,50,0,52,0,1,1,1,1,54,1.040000
6,0,1,1,26,1018,0,0,3,-1,-1.000000,-1.000000,21,0,23,0,2,2,1,1,26,1.095238
7,0,1,157,230,569,1,1,3,3,0.000000,0.000000,53,4,71,2,2,4,1,157,230,1.339623
8,0,1,2,25,366,1,2,3,3,0.000000,0.000000,22,1,22,0,1,1,1,2,25,1.000000
9,0,1,6,91,39,3,1,3,3,0.000000,0.000000,49,5,71,0,14,14,1,6,91,1.448980
10,0,1,38,120,7,1,1,3,3,0.000000,0.000000,46,2,74,1,8,9,1,38,120,1.608696
11,0,1,33,50,395,3,2,4,3,0.000000,0.000000,13,6,15,3,2,5,1,33,50,1.153846
12,0,600,604,693,934,0,4,3,2,0.000000,4.000000,69,4,83,0,6,6,600,604,693,1.202899
13,0,1,1,46,944,0,0,3,-1,-1.000000,-1.000000,36,0,38,0,7,7,1,1,46,1.055556
14,0,39,57,164,821,0,8,4,3,0.000000,10.000000,52,2,92,1,15,16,39,57,164,1.769231
15,0,1,1,76,374,0,0,2,-1,-1.000000,-1.000000,43,0,65,0,10,10,1,1,76,1.511628
16,0,1,27,105,341,5,2,3,4,0.000000,0.000000,48,19,64,5,14,19,1,27,105,1.333333
17,0,1,1,57,1009,0,0,4,-1,-1.000000,-1.000000,48,0,56,0,0,0,1,1,57,1.166667
18,0,1,1,70,125,0,0,2,-1,-1.000000,-1.000000,65,0,69,0,0,0,1,1,70,1.061538
19,0,1,1,54,1062,0,0,4,-1,-1.000000,-1.000000,35,0,51,0,2,2,1,1,54,1.457143
20,0,1,1,35,317,0,0,3,-1,-1.000000,-1.000000,29,0,31,0,3,3,1,1,35,1.068966
21,0,1,2,22,496,1,1,4,4,0.000000,0.000000,15,1,17,0,3,3,1,2,22,1.133333
22,0,1,2,13,820,0,1,4,4,0.000000,0.000000,11,1,11,0,0,0,1,2,13,1.000000
23,0,1,1,54,988,0,0,2,-1,-1.000000,-1.000000,49,0,51,0,2,2,1,1,54,1.040816
24,0,1,9,56,1199,5,1,3,3,0.000000,0.000000,38,8,44,0,3,3,1,9,56,1.157895
