task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,128,182,7899,17,68,3,2,0,0,53,31,53,3,1,4,1,128,182,1.000000
1,0,1,94,268,2792,60,33,3,4,0.000000,0.000000,147,73,161,20,13,33,1,94,268,1.095238
2,0,1,265,394,8725,84,52,3,2,0.000000,0.000000,107,177,119,44,10,54,1,265,394,1.112150
3,0,1,509,743,10426,4,11,3,4,0.000000,0.000000,217,36,229,1,5,6,1,509,743,1.055300
4,0,17,20,124,11435,0,7,3,4,1.000000,3.000000,87,1,95,0,9,9,17,20,124,1.091954
5,0,1,98,364,11862,18,54,3,2,0.000000,0.000000,219,51,249,9,17,26,1,98,364,1.136986
6,0,1,82,303,3154,46,42,3,2,0.000000,0.000000,165,71,201,10,20,30,1,82,303,1.218182
7,0,2,45,530,11354,3,23,3,4,0.000000,0.000000,425,23,473,1,12,13,2,45,530,1.112941
8,0,1,64,626,10760,40,5,3,4,0.000000,0.000000,474,49,540,9,22,31,1,64,626,1.139241
9,0,1,4,18,3125,1,58,3,2,0.000000,0.000000,13,3,13,0,1,1,1,4,18,1.000000
10,0,545,545,775,1063,0,0,3,-1,-1.000000,-1.000000,202,0,222,0,8,8,545,545,775,1.099010
11,0,1,84,215,9270,71,66,3,2,0.000000,0.000000,87,65,113,18,18,36,1,84,215,1.298851
12,0,1,44,176,6023,22,6,3,4,0.000000,0.000000,61,37,101,6,31,37,1,44,176,1.655738
13,0,6,25,432,7052,11,29,3,2,0.000000,0.000000,340,18,380,0,27,27,6,25,432,1.117647
14,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,65,0,0,0,0,0,-1,-1,-1,0.000000
15,0,1,55,207,5508,10,16,3,4,0.000000,0.000000,132,31,140,2,12,14,1,55,207,1.060606
16,0,1,64,216,7128,53,67,3,4,0.000000,0.000000,133,56,147,7,5,12,1,64,216,1.105263
17,0,1,36,253,4308,11,41,3,4,0.000000,0.000000,165,31,195,3,22,25,1,36,253,1.181818
18,0,1,116,274,2651,80,21,3,4,0.000000,0.000000,107,102,137,13,21,34,1,116,274,1.280374
