task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,263,319,13112,60,39,3,4,0,0,53,70,55,23,1,24,1,263,319,1.037736
1,0,1,180,388,13443,84,48,3,2,0.000000,0.000000,147,79,185,29,23,52,1,180,388,1.258503
2,0,2,450,692,13991,58,54,3,2,0.000000,0.000000,107,60,167,31,75,106,2,450,692,1.560748
3,0,710,718,-1,3154,0,8,3,2,15.000000,15.000000,217,8,258,0,24,24,710,718,-1,1.188940
4,0,5,69,321,12517,23,21,3,4,0.000000,0.000000,87,27,175,7,76,83,5,69,321,2.011494
5,0,1,127,701,11037,103,36,3,2,0.000000,0.000000,219,88,441,29,132,161,1,127,701,2.013699
6,0,1,1,565,9557,0,0,3,-1,-1.000000,-1.000000,165,0,403,0,158,158,1,1,565,2.442424
7,0,11,94,596,14051,19,22,3,2,0.000000,0.000000,425,43,481,5,20,25,11,94,596,1.131765
8,0,1,149,675,9602,135,43,3,2,0.000000,0.000000,474,116,500,30,25,55,1,149,675,1.054852
9,0,1,210,353,13856,187,21,3,4,0.000000,0.000000,13,126,101,79,42,121,1,210,353,7.769231
10,0,10,787,-1,17485,9,17,3,2,0.000000,0.000000,202,17,202,29,11,40,10,787,-1,1.000000
11,0,1,8,134,17565,4,35,3,4,0.000000,0.000000,87,4,107,1,19,20,1,8,134,1.229885
12,0,1,7,173,7535,2,3,3,4,0.000000,0.000000,61,4,127,0,39,39,1,7,173,2.081967
13,0,2,172,572,18892,54,13,3,2,0.000000,0.000000,340,99,372,29,27,56,2,172,572,1.094118
14,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,65,0,0,0,0,0,-1,-1,-1,0.000000
15,0,1,181,330,18350,45,48,3,4,0.000000,0.000000,132,46,144,18,5,23,1,181,330,1.090909
16,0,1,127,527,8284,96,70,3,2,0.000000,0.000000,133,87,241,30,158,188,1,127,527,1.812030
17,0,1,977,-1,9299,860,55,3,4,0.000000,0.000000,165,601,9,341,14,355,1,977,-1,0.054545
18,0,1,185,451,10300,123,31,3,4,0.000000,0.000000,107,114,213,67,53,120,1,185,451,1.990654
19,0,1,228,702,9571,131,15,3,4,0.000000,0.000000,211,147,369,73,105,178,1,228,702,1.748815
20,0,1,38,328,7385,19,55,3,4,0.000000,0.000000,199,26,265,9,24,33,1,38,328,1.331658
21,0,1,315,495,16907,172,69,3,4,0.000000,0.000000,107,193,143,116,37,153,1,315,495,1.336449
22,0,1,230,330,17399,139,57,3,4,0.000000,0.000000,19,144,63,80,37,117,1,230,330,3.315789
23,0,1,51,239,10563,45,23,3,4,0.000000,0.000000,91,36,147,11,40,51,1,51,239,1.615385
24,0,1,7,401,12721,2,11,3,4,0.000000,0.000000,169,4,291,0,102,102,1,7,401,1.721893
25,0,583,696,845,10095,0,7,3,2,7.000000,7.000000,134,17,146,0,3,3,583,696,845,1.089552
26,0,2,46,469,19336,21,64,3,2,0.000000,0.000000,149,28,293,8,129,137,2,46,469,1.966443
27,0,1,15,493,10458,10,14,3,2,0.000000,0.000000,257,12,379,0,98,98,1,15,493,1.474708
28,0,1,39,330,9367,25,63,3,4,0.000000,0.000000,79,31,181,5,109,114,1,39,330,2.291139
29,0,1,8,465,15264,5,67,3,4,0.000000,0.000000,241,5,379,0,77,77,1,8,465,1.572614
30,0,961,963,-1,10808,0,2,3,3,5.000000,13.000000,287,1,36,0,1,1,961,963,-1,0.125436
31,0,1,358,653,10465,176,10,3,2,0.000000,0.000000,85,156,213,72,82,154,1,358,653,2.505882
32,0,1,852,-1,14644,9,14,3,2,0.000000,0.000000,497,24,143,4,5,9,1,852,-1,0.287726
33,0,1,268,348,9436,189,43,3,4,0.000000,0.000000,25,174,57,90,23,113,1,268,348,2.280000
34,0,1,445,578,10368,282,1,3,3,0.000000,0.000000,31,269,99,172,34,206,1,445,578,3.193548
35,0,1,2,97,6492,1,52,3,2,0.000000,0.000000,45,1,69,0,24,24,1,2,97,1.533333
36,0,1,21,567,7078,13,65,3,4,0.000000,0.000000,151,16,341,2,204,206,1,21,567,2.258278
37,0,1,137,427,8315,30,32,3,2,0.000000,0.000000,103,39,207,12,82,94,1,137,427,2.009709
38,0,1,92,274,10683,17,65,3,4,0.000000,0.000000,43,23,113,7,68,75,1,92,274,2.627907
39,0,1,665,-1,7000,382,50,3,2,0.000000,0.000000,205,380,224,197,111,308,1,665,-1,1.092683
40,0,1,264,745,14180,129,39,3,4,0.000000,0.000000,277,111,385,59,96,155,1,264,745,1.389892
41,0,1,205,771,13070,8,24,3,2,0.000000,0.000000,467,20,531,2,35,37,1,205,771,1.137045
