task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,2,159,305,674,2,1,3,3,0,0,62,11,124,1,22,23,2,159,305,2.000000
1,0,1,2,54,1782,1,1,2,2,0.000000,0.000000,28,0,42,1,10,11,1,2,54,1.500000
2,0,1,2,70,953,0,1,3,3,0.000000,0.000000,29,1,51,0,17,17,1,2,70,1.758621
3,0,1,1,80,167,0,0,4,-1,-1.000000,-1.000000,62,0,70,0,9,9,1,1,80,1.129032
4,0,1,2,146,1655,0,1,2,2,0.000000,0.000000,38,1,116,0,28,28,1,2,146,3.052632
5,0,1,1,67,1225,0,0,3,-1,-1.000000,-1.000000,50,0,60,0,6,6,1,1,67,1.200000
6,0,1,1,42,1145,0,0,3,-1,-1.000000,-1.000000,21,0,37,0,4,4,1,1,42,1.761905
7,0,1,1,78,151,0,0,3,-1,-1.000000,-1.000000,53,0,69,0,8,8,1,1,78,1.301887
8,0,38,38,69,740,0,0,3,-1,-1.000000,-1.000000,22,0,30,0,1,1,38,38,69,1.363636
9,0,41,41,186,1990,0,0,3,-1,-1.000000,-1.000000,49,0,113,0,32,32,41,41,186,2.306122
10,0,22,71,167,785,0,2,3,3,54.000000,55.000000,46,2,78,0,18,18,22,71,167,1.695652
11,0,1,1,23,1341,0,0,4,-1,-1.000000,-1.000000,13,0,19,0,3,3,1,1,23,1.461538
12,0,1,1,133,1224,0,0,3,-1,-1.000000,-1.000000,69,0,109,0,23,23,1,1,133,1.579710
13,0,61,61,135,116,0,0,3,-1,-1.000000,-1.000000,36,0,56,0,18,18,61,61,135,1.555556
14,0,196,823,946,367,13,1,4,4,4.000000,17.000000,52,41,100,26,23,49,196,823,946,1.923077
15,0,1,1,112,1692,0,0,2,-1,-1.000000,-1.000000,43,0,93,0,18,18,1,1,112,2.162791
16,0,1,1,65,638,0,0,3,-1,-1.000000,-1.000000,48,0,60,0,4,4,1,1,65,1.250000
17,0,31,31,125,185,0,0,4,-1,-1.000000,-1.000000,48,0,76,0,18,18,31,31,125,1.583333
18,0,176,302,396,397,0,3,2,3,10.000000,53.000000,65,3,77,1,17,18,176,302,396,1.184615
19,0,6,224,323,169,0,1,4,4,46.000000,74.000000,35,8,75,1,24,25,6,224,323,2.142857
20,0,1,1,88,1222,0,0,3,-1,-1.000000,-1.000000,29,0,59,0,28,28,1,1,88,2.034483
21,0,1,1,24,453,0,0,4,-1,-1.000000,-1.000000,15,0,19,0,4,4,1,1,24,1.266667
22,0,1,1,15,113,0,0,4,-1,-1.000000,-1.000000,11,0,13,0,1,1,1,1,15,1.181818
23,0,24,142,306,1782,18,4,2,4,21.000000,34.000000,49,34,123,21,41,62,24,142,306,2.510204
24,0,1,2,190,1898,1,1,3,3,0.000000,0.000000,38,0,138,1,50,51,1,2,190,3.631579
