task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,19,129,7659,12,15,3,4,0,0,53,17,91,0,19,19,1,19,129,1.716981
1,0,1,293,472,11219,40,41,3,4,0.000000,0.000000,147,51,173,5,6,11,1,293,472,1.176871
2,0,1,43,364,10107,18,28,3,2,0.000000,0.000000,107,18,213,7,108,115,1,43,364,1.990654
3,0,680,681,957,9893,0,1,3,3,5.000000,10.000000,217,1,261,0,15,15,680,681,957,1.202765
4,0,10,321,416,6519,0,5,3,4,0.000000,0.000000,87,8,93,0,2,2,10,321,416,1.068966
5,0,1,174,608,13360,129,54,3,2,0.000000,0.000000,219,122,369,50,65,115,1,174,608,1.684932
6,0,1,49,311,14896,40,40,3,2,0.000000,0.000000,165,37,231,10,31,41,1,49,311,1.400000
7,0,423,475,985,10496,3,12,3,2,7.000000,7.000000,425,35,501,1,9,10,423,475,985,1.178824
8,0,1,38,649,12114,28,44,3,4,0.000000,0.000000,474,35,540,0,71,71,1,38,649,1.139241
9,0,1,390,425,9180,256,40,3,2,0.000000,0.000000,13,173,29,95,6,101,1,390,425,2.230769
10,0,1,543,786,14925,11,1,3,3,0.000000,0.000000,202,47,232,12,11,23,1,543,786,1.148515
11,0,1,107,228,12215,86,51,3,4,0.000000,0.000000,87,75,103,30,18,48,1,107,228,1.183908
12,0,1,7,96,8331,4,17,3,4,0.000000,0.000000,61,5,81,0,8,8,1,7,96,1.327869
13,0,1,538,932,14119,4,42,3,4,0.000000,0.000000,340,74,380,4,14,18,1,538,932,1.117647
14,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,65,0,0,0,0,0,-1,-1,-1,0.000000
15,0,1,411,546,14807,75,37,3,2,0.000000,0.000000,132,83,134,10,1,11,1,411,546,1.015152
16,0,1,52,285,9053,43,61,3,4,0.000000,0.000000,133,41,203,7,30,37,1,52,285,1.526316
17,0,1,351,617,9484,262,3,3,4,0.000000,0.000000,165,232,219,117,47,164,1,351,617,1.327273
18,0,2,17,181,15483,5,3,3,4,0.000000,0.000000,107,8,143,1,21,22,2,17,181,1.336449
19,0,1,322,696,15664,141,2,3,4,0.000000,0.000000,211,161,301,90,73,163,1,322,696,1.426540
