task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,11,12,97,643,0,1,3,3,0,5,62,1,72,0,13,13,11,12,97,1.161290
1,0,1,1,34,626,0,0,2,-1,-1.000000,-1.000000,28,0,28,0,5,5,1,1,34,1.000000
2,0,1,2,34,50,0,1,3,3,0.000000,0.000000,29,1,31,0,1,1,1,2,34,1.068966
3,0,66,78,143,628,3,6,4,4,0.000000,13.000000,62,10,64,2,1,3,66,78,143,1.032258
4,0,1,1,45,767,0,0,2,-1,-1.000000,-1.000000,38,0,42,0,2,2,1,1,45,1.105263
5,0,1,3,61,31,1,2,3,4,0.000000,0.000000,50,1,58,1,0,1,1,3,61,1.160000
6,0,18,18,47,368,0,0,3,-1,-1.000000,-1.000000,21,0,25,0,4,4,18,18,47,1.190476
7,0,1,1,66,313,0,0,3,-1,-1.000000,-1.000000,53,0,65,0,0,0,1,1,66,1.226415
8,0,1,9,35,625,1,1,3,3,0.000000,0.000000,22,4,26,0,0,0,1,9,35,1.181818
9,0,1,2,55,333,0,1,3,3,0.000000,0.000000,49,1,53,0,0,0,1,2,55,1.081633
10,0,1,58,109,138,1,2,3,3,0.000000,0.000000,46,5,48,0,3,3,1,58,109,1.043478
11,0,1,1,14,537,0,0,4,-1,-1.000000,-1.000000,13,0,13,0,0,0,1,1,14,1.000000
12,0,1,1,75,462,0,0,3,-1,-1.000000,-1.000000,69,0,69,0,5,5,1,1,75,1.000000
13,0,1,1,38,679,0,0,3,-1,-1.000000,-1.000000,36,0,36,0,1,1,1,1,38,1.000000
14,0,1,3,73,64,1,1,4,4,0.000000,0.000000,52,1,68,1,2,3,1,3,73,1.307692
15,0,1,2,53,174,0,1,2,2,0.000000,0.000000,43,1,49,0,2,2,1,2,53,1.139535
16,0,1,2,55,52,0,1,3,3,0.000000,0.000000,48,1,52,0,1,1,1,2,55,1.083333
17,0,48,48,105,411,0,0,4,-1,-1.000000,-1.000000,48,0,54,0,3,3,48,48,105,1.125000
18,0,1,1,82,268,0,0,2,-1,-1.000000,-1.000000,65,0,81,0,0,0,1,1,82,1.246154
19,0,1,1,42,300,0,0,4,-1,-1.000000,-1.000000,35,0,39,0,2,2,1,1,42,1.114286
20,0,1,1,48,465,0,0,3,-1,-1.000000,-1.000000,29,0,43,0,4,4,1,1,48,1.482759
21,0,1,1,16,160,0,0,4,-1,-1.000000,-1.000000,15,0,15,0,0,0,1,1,16,1.000000
22,0,1,1,13,428,0,0,4,-1,-1.000000,-1.000000,11,0,11,0,1,1,1,1,13,1.000000
23,0,1,1,50,4,0,0,2,-1,-1.000000,-1.000000,49,0,49,0,0,0,1,1,50,1.000000
24,0,1,4,69,534,0,3,3,3,0.000000,0.000000,38,3,60,0,5,5,1,4,69,1.578947
25,0,22,23,133,535,0,1,4,4,1.000000,3.000000,82,1,108,0,2,2,22,23,133,1.317073
26,0,1,1,14,495,0,0,4,-1,-1.000000,-1.000000,12,0,12,0,1,1,1,1,14,1.000000
27,0,1,2,37,659,0,1,4,4,0.000000,0.000000,33,1,35,0,0,0,1,2,37,1.060606
28,0,26,41,91,165,2,4,4,3,0.000000,5.000000,46,10,48,3,2,5,26,41,91,1.043478
29,0,1,1,30,275,0,0,2,-1,-1.000000,-1.000000,27,0,29,0,0,0,1,1,30,1.074074
30,0,3,3,99,155,0,0,2,-1,-1.000000,-1.000000,76,0,92,0,4,4,3,3,99,1.210526
31,0,41,42,140,311,0,1,1,1,0.000000,0.000000,83,1,95,0,3,3,41,42,140,1.144578
32,0,184,192,280,779,0,8,4,3,1.000000,4.000000,74,7,84,0,4,4,184,192,280,1.135135
33,0,29,29,103,282,0,0,2,-1,-1.000000,-1.000000,57,0,71,0,3,3,29,29,103,1.245614
34,0,1,1,53,389,0,0,3,-1,-1.000000,-1.000000,50,0,50,0,2,2,1,1,53,1.000000
35,0,1,1,63,325,0,0,1,-1,-1.000000,-1.000000,60,0,62,0,0,0,1,1,63,1.033333
36,0,1,3,39,436,0,2,4,3,0.000000,0.000000,27,2,29,0,7,7,1,3,39,1.074074
37,0,37,41,117,619,0,2,4,4,0.000000,10.000000,55,3,65,0,11,11,37,41,117,1.181818
38,0,45,47,132,476,0,1,3,3,1.000000,6.000000,80,1,82,1,3,4,45,47,132,1.025000
39,0,1,1,57,762,0,0,2,-1,-1.000000,-1.000000,49,0,53,0,3,3,1,1,57,1.081633
40,0,1,1,47,411,0,0,3,-1,-1.000000,-1.000000,40,0,44,0,2,2,1,1,47,1.100000
41,0,1,35,108,195,0,5,4,3,0.000000,0.000000,64,3,68,0,5,5,1,35,108,1.062500
42,0,1,1,39,631,0,0,3,-1,-1.000000,-1.000000,34,0,38,0,0,0,1,1,39,1.117647
43,0,1,3,55,672,0,2,4,4,0.000000,0.000000,45,2,47,0,5,5,1,3,55,1.044444
44,0,1,3,12,427,0,2,4,4,0.000000,0.000000,8,2,8,0,1,1,1,3,12,1.000000
45,0,1,3,63,211,0,2,2,3,0.000000,0.000000,54,2,58,0,2,2,1,3,63,1.074074
46,0,41,46,114,547,0,5,2,3,3.000000,10.000000,52,4,60,0,8,8,41,46,114,1.153846
47,0,1,1,17,264,0,0,4,-1,-1.000000,-1.000000,14,0,14,0,2,2,1,1,17,1.000000
48,0,77,83,148,445,0,6,1,3,2.000000,2.000000,59,6,61,0,4,4,77,83,148,1.033898
49,0,1,57,84,514,3,3,3,3,0.000000,0.000000,9,11,19,3,8,11,1,57,84,2.111111
50,0,3,3,67,301,0,0,3,-1,-1.000000,-1.000000,58,0,64,0,0,0,3,3,67,1.103448
51,0,1,2,78,511,0,1,3,3,0.000000,0.000000,56,1,70,0,6,6,1,2,78,1.250000
52,0,1,4,26,648,0,3,2,3,0.000000,0.000000,17,3,19,0,3,3,1,4,26,1.117647
53,0,1,2,27,316,0,1,3,3,0.000000,0.000000,22,1,24,0,1,1,1,2,27,1.090909
54,0,1,1,41,306,0,0,2,-1,-1.000000,-1.000000,32,0,38,0,2,2,1,1,41,1.187500
55,0,1,9,57,357,3,6,3,4,0.000000,0.000000,15,8,35,0,13,13,1,9,57,2.333333
56,0,38,46,110,85,1,4,3,3,1.000000,4.000000,53,6,59,2,5,7,38,46,110,1.113208
57,0,1,1,42,329,0,0,4,-1,-1.000000,-1.000000,29,0,35,0,6,6,1,1,42,1.206897
58,0,1,1,83,724,0,0,3,-1,-1.000000,-1.000000,49,0,81,0,1,1,1,1,83,1.653061
59,0,1,1,49,244,0,0,4,-1,-1.000000,-1.000000,38,0,46,0,2,2,1,1,49,1.210526
60,0,1,1,22,466,0,0,4,-1,-1.000000,-1.000000,15,0,19,0,2,2,1,1,22,1.266667
61,0,1,1,17,308,0,0,3,-1,-1.000000,-1.000000,10,0,16,0,0,0,1,1,17,1.600000
62,0,1,1,28,80,0,0,3,-1,-1.000000,-1.000000,20,0,26,0,1,1,1,1,28,1.300000
63,0,1,2,55,546,0,1,2,2,0.000000,0.000000,32,1,50,0,3,3,1,2,55,1.562500
64,0,1,1,46,91,0,0,3,-1,-1.000000,-1.000000,37,0,45,0,0,0,1,1,46,1.216216
65,0,1,4,82,100,1,4,3,4,0.000000,0.000000,70,3,76,0,2,2,1,4,82,1.085714
66,0,1,1,8,46,0,0,3,-1,-1.000000,-1.000000,7,0,7,0,0,0,1,1,8,1.000000
67,0,1,1,54,606,0,0,3,-1,-1.000000,-1.000000,36,0,50,0,3,3,1,1,54,1.388889
68,0,1,9,69,12,2,4,4,4,0.000000,0.000000,35,3,55,1,5,6,1,9,69,1.571429
69,0,1,1,66,556,0,0,2,-1,-1.000000,-1.000000,49,0,61,0,4,4,1,1,66,1.244898
70,0,3,3,64,234,0,0,3,-1,-1.000000,-1.000000,51,0,57,0,4,4,3,3,64,1.117647
71,0,1,3,6,62,0,2,1,4,0.000000,0.000000,3,2,3,0,0,0,1,3,6,1.000000
72,0,1,3,56,63,0,2,3,3,0.000000,0.000000,42,2,52,0,1,1,1,3,56,1.238095
73,0,1,3,65,628,0,2,2,3,0.000000,0.000000,27,2,55,0,7,7,1,3,65,2.037037
74,0,1,1,32,710,0,0,3,-1,-1.000000,-1.000000,28,0,30,0,1,1,1,1,32,1.071429
75,0,54,57,144,66,0,3,2,3,1.000000,6.000000,72,3,78,0,9,9,54,57,144,1.083333
76,0,68,78,162,504,2,8,4,4,2.000000,3.000000,65,3,75,1,9,10,68,78,162,1.153846
77,0,1,2,22,297,0,1,3,3,0.000000,0.000000,16,1,18,0,2,2,1,2,22,1.125000
78,0,1,2,48,500,0,1,4,4,0.000000,0.000000,38,1,42,0,4,4,1,2,48,1.105263
79,0,1,1,17,687,0,0,4,-1,-1.000000,-1.000000,16,0,16,0,0,0,1,1,17,1.000000
80,0,1,1,34,574,0,0,2,-1,-1.000000,-1.000000,25,0,33,0,0,0,1,1,34,1.320000
81,0,1,2,84,223,0,1,3,3,0.000000,0.000000,55,1,81,0,1,1,1,2,84,1.472727
82,0,1,1,27,108,0,0,3,-1,-1.000000,-1.000000,21,0,23,0,3,3,1,1,27,1.095238
83,0,198,198,310,610,0,0,4,-1,-1.000000,-1.000000,95,0,105,0,7,7,198,198,310,1.105263
84,0,1,1,55,394,0,0,3,-1,-1.000000,-1.000000,54,0,54,0,0,0,1,1,55,1.000000
85,0,1,2,39,24,0,1,3,3,0.000000,0.000000,34,1,34,0,3,3,1,2,39,1.000000
86,0,14,15,79,0,0,1,4,4,0.000000,8.000000,57,1,63,0,1,1,14,15,79,1.105263
87,0,1,1,67,164,0,0,3,-1,-1.000000,-1.000000,58,0,66,0,0,0,1,1,67,1.137931
88,0,6,7,132,789,0,1,4,4,0.000000,2.000000,117,1,121,0,4,4,6,7,132,1.034188
89,0,229,229,338,3,0,0,2,-1,-1.000000,-1.000000,85,0,107,0,2,2,229,229,338,1.258824
90,0,1,1,39,755,0,0,3,-1,-1.000000,-1.000000,24,0,34,0,4,4,1,1,39,1.416667
91,0,106,106,220,212,0,0,3,-1,-1.000000,-1.000000,99,0,107,0,7,7,106,106,220,1.080808
92,0,1,3,65,70,1,1,3,3,0.000000,0.000000,52,2,58,0,4,4,1,3,65,1.115385
93,0,220,224,324,609,0,2,3,4,0.000000,4.000000,82,1,96,0,4,4,220,224,324,1.170732
94,0,1,1,34,202,0,0,1,-1,-1.000000,-1.000000,31,0,33,0,0,0,1,1,34,1.064516
95,0,7,12,80,295,0,5,1,2,0.000000,2.000000,57,5,67,0,1,1,7,12,80,1.175439
96,0,1,2,46,235,0,1,4,4,0.000000,0.000000,29,1,37,0,7,7,1,2,46,1.275862
97,0,1,2,27,453,0,1,3,3,0.000000,0.000000,23,1,25,0,0,0,1,2,27,1.086957
98,0,1,1,104,161,0,0,2,-1,-1.000000,-1.000000,80,0,102,0,1,1,1,1,104,1.275000
99,0,1,1,26,95,0,0,4,-1,-1.000000,-1.000000,20,0,22,0,3,3,1,1,26,1.100000
100,0,1,1,83,25,0,0,3,-1,-1.000000,-1.000000,77,0,81,0,1,1,1,1,83,1.051948
101,0,4,4,73,559,0,0,4,-1,-1.000000,-1.000000,52,0,66,0,3,3,4,4,73,1.269231
102,0,1,2,59,639,0,1,3,3,0.000000,0.000000,35,1,47,0,10,10,1,2,59,1.342857
103,0,1,39,78,765,2,2,3,4,0.000000,0.000000,32,8,38,2,1,3,1,39,78,1.187500
104,0,1,2,11,492,0,1,3,3,0.000000,0.000000,9,1,9,0,0,0,1,2,11,1.000000
105,0,73,74,167,326,0,1,2,2,0.000000,3.000000,82,1,90,0,3,3,73,74,167,1.097561
106,0,1,2,50,653,1,1,3,3,0.000000,0.000000,48,0,48,1,0,1,1,2,50,1.000000
107,0,1,1,66,274,0,0,4,-1,-1.000000,-1.000000,59,0,63,0,2,2,1,1,66,1.067797
108,0,1,1,61,365,0,0,3,-1,-1.000000,-1.000000,54,0,60,0,0,0,1,1,61,1.111111
109,0,1,4,53,386,0,3,3,4,0.000000,0.000000,31,3,43,0,6,6,1,4,53,1.387097
110,0,1,1,38,442,0,0,4,-1,-1.000000,-1.000000,31,0,37,0,0,0,1,1,38,1.193548
111,0,1,1,35,175,0,0,3,-1,-1.000000,-1.000000,30,0,32,0,2,2,1,1,35,1.066667
112,0,3,9,90,750,0,5,4,3,3.000000,3.000000,68,5,80,1,1,2,3,9,90,1.176471
113,0,1,1,30,345,0,0,2,-1,-1.000000,-1.000000,25,0,29,0,0,0,1,1,30,1.160000
114,0,1,1,61,527,0,0,3,-1,-1.000000,-1.000000,51,0,57,0,3,3,1,1,61,1.117647
115,0,1,1,21,360,0,0,4,-1,-1.000000,-1.000000,16,0,20,0,0,0,1,1,21,1.250000
116,0,3,9,96,195,0,3,3,3,0.000000,5.000000,69,4,79,1,8,9,3,9,96,1.144928
117,0,1,2,71,777,0,1,4,4,0.000000,0.000000,59,1,65,0,4,4,1,2,71,1.101695
118,0,1,3,19,107,0,2,4,3,0.000000,0.000000,14,2,16,0,0,0,1,3,19,1.142857
119,0,1,8,85,426,3,2,4,3,0.000000,0.000000,62,4,70,3,7,10,1,8,85,1.129032
120,0,1,2,30,51,0,1,2,2,0.000000,0.000000,23,1,27,0,1,1,1,2,30,1.173913
121,0,1,1,15,505,0,0,3,-1,-1.000000,-1.000000,14,0,14,0,0,0,1,1,15,1.000000
122,0,1,4,115,461,0,3,4,3,0.000000,0.000000,36,3,98,0,13,13,1,4,115,2.722222
123,0,54,54,140,389,0,0,4,-1,-1.000000,-1.000000,73,0,83,0,3,3,54,54,140,1.136986
124,0,1,3,64,798,0,2,3,3,0.000000,0.000000,54,2,58,0,3,3,1,3,64,1.074074
125,0,40,40,95,436,0,0,4,-1,-1.000000,-1.000000,39,0,51,0,4,4,40,40,95,1.307692
126,0,1,1,17,323,0,0,4,-1,-1.000000,-1.000000,6,0,12,0,4,4,1,1,17,2.000000
127,0,1,6,70,623,0,5,3,4,0.000000,0.000000,45,5,57,0,7,7,1,6,70,1.266667
128,0,1,1,13,410,0,0,3,-1,-1.000000,-1.000000,8,0,8,0,4,4,1,1,13,1.000000
129,0,1,1,57,303,0,0,3,-1,-1.000000,-1.000000,50,0,52,0,4,4,1,1,57,1.040000
130,0,15,17,60,77,0,2,4,4,0.000000,14.000000,34,2,38,0,5,5,15,17,60,1.117647
131,0,1,1,101,715,0,0,4,-1,-1.000000,-1.000000,91,0,97,0,3,3,1,1,101,1.065934
