task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,31,31,111,144,0,0,62,0,78,2,31,31,111,1.258065
1,0,1,2,42,336,0,1,28,1,40,0,1,2,42,1.428571
2,0,1,45,81,198,6,2,29,19,33,5,1,45,81,1.137931
3,0,3,3,71,22,0,0,62,0,68,0,3,3,71,1.096774
4,0,1,3,41,61,0,2,38,2,38,0,1,3,41,1.000000
5,0,21,25,85,120,0,4,50,4,58,2,21,25,85,1.160000
6,0,1,9,40,399,2,3,21,5,29,2,1,9,40,1.380952
7,0,141,146,217,386,0,5,53,5,67,4,141,146,217,1.264151
8,0,1,2,24,158,0,1,22,1,22,0,1,2,24,1.000000
9,0,13,15,73,40,0,2,49,2,55,3,13,15,73,1.122449
10,0,1,1,51,41,0,0,46,0,50,0,1,1,51,1.086957
11,0,1,2,19,57,0,1,13,1,17,0,1,2,19,1.307692
12,0,1,2,73,83,0,1,69,1,71,0,1,2,73,1.028986
13,0,1,1,39,382,0,0,36,0,38,0,1,1,39,1.055556
14,0,11,13,71,186,0,2,52,2,58,0,11,13,71,1.115385
15,0,1,1,44,82,0,0,43,0,43,0,1,1,44,1.000000
16,0,20,22,80,71,1,4,48,2,54,4,20,22,80,1.125000
17,0,1,3,64,149,1,1,48,2,58,3,1,3,64,1.208333
18,0,37,38,115,244,0,1,65,1,77,0,37,38,115,1.184615
19,0,1,1,38,173,0,0,35,0,37,0,1,1,38,1.057143
20,0,1,1,32,182,0,0,29,0,31,0,1,1,32,1.068966
21,0,1,1,16,49,0,0,15,0,15,0,1,1,16,1.000000
22,0,1,4,16,127,0,3,11,3,11,1,1,4,16,1.000000
23,0,1,4,73,372,0,3,49,3,63,6,1,4,73,1.285714
24,0,1,3,47,179,0,2,38,2,42,2,1,3,47,1.105263
25,0,17,20,114,300,0,3,82,3,94,0,17,20,114,1.146341
26,0,1,5,23,17,1,3,12,4,16,2,1,5,23,1.333333
27,0,1,5,42,277,0,2,33,4,37,0,1,5,42,1.121212
28,0,1,2,49,321,0,1,46,1,46,1,1,2,49,1.000000
29,0,1,2,29,330,0,1,27,1,27,0,1,2,29,1.000000
30,0,232,237,320,327,0,1,76,5,82,1,232,237,320,1.078947
31,0,39,40,133,67,0,1,83,1,91,2,39,40,133,1.096386
32,0,159,159,233,393,0,0,74,0,74,0,159,159,233,1.000000
33,0,1,2,74,162,0,1,57,1,69,3,1,2,74,1.210526
34,0,1,1,51,66,0,0,50,0,50,0,1,1,51,1.000000
35,0,1,1,63,78,0,0,60,0,62,0,1,1,63,1.033333
36,0,1,3,40,337,0,2,27,2,35,2,1,3,40,1.296296
37,0,58,65,123,74,0,5,55,7,57,1,58,65,123,1.036364
38,0,129,131,222,342,0,2,80,2,88,3,129,131,222,1.100000
39,0,1,2,61,268,0,1,49,1,59,0,1,2,61,1.204082
40,0,1,47,90,334,0,7,40,5,42,1,1,47,90,1.050000
41,0,1,1,65,241,0,0,64,0,64,0,1,1,65,1.000000
42,0,160,160,202,338,0,0,34,0,42,0,160,160,202,1.235294
43,0,3,4,51,198,0,1,45,1,45,2,3,4,51,1.000000
44,0,1,3,11,211,0,2,8,2,8,0,1,3,11,1.000000
45,0,112,112,176,24,0,0,54,0,64,0,112,112,176,1.185185
46,0,1,1,57,29,0,0,52,0,56,0,1,1,57,1.076923
47,0,1,3,17,152,1,4,14,2,14,0,1,3,17,1.000000
48,0,111,116,179,77,0,5,59,5,61,2,111,116,179,1.033898
49,0,1,2,15,157,0,1,9,1,11,2,1,2,15,1.222222
50,0,91,110,168,390,6,7,58,15,58,0,91,110,168,1.000000
51,0,1,2,66,347,0,1,56,1,60,4,1,2,66,1.071429
52,0,1,5,25,135,0,4,17,4,19,1,1,5,25,1.117647
53,0,1,3,25,322,0,2,22,2,22,0,1,3,25,1.000000
54,0,1,3,35,85,0,2,32,2,32,0,1,3,35,1.000000
55,0,1,2,23,360,0,1,15,1,21,0,1,2,23,1.400000
56,0,37,56,111,142,5,8,53,8,53,4,37,56,111,1.000000
57,0,1,1,32,37,0,0,29,0,31,0,1,1,32,1.068966
58,0,1,4,69,19,0,3,49,3,59,6,1,4,69,1.204082
59,0,1,2,46,218,0,1,38,1,42,2,1,2,46,1.105263
60,0,1,2,19,71,0,1,15,1,17,0,1,2,19,1.133333
61,0,1,5,17,68,0,4,10,4,12,0,1,5,17,1.200000
62,0,1,2,24,109,0,1,20,1,22,0,1,2,24,1.100000
63,0,58,60,96,250,2,6,32,2,36,0,58,60,96,1.125000
64,0,22,23,66,386,0,1,37,1,43,0,22,23,66,1.162162
65,0,1,2,84,190,0,1,70,1,82,0,1,2,84,1.171429
66,0,1,3,10,285,0,2,7,2,7,0,1,3,10,1.000000
67,0,1,7,53,213,1,4,36,5,44,3,1,7,53,1.222222
68,0,1,2,37,46,0,1,35,1,35,0,1,2,37,1.000000
69,0,1,2,60,148,0,1,49,1,57,1,1,2,60,1.163265
70,0,1,5,71,36,0,4,51,4,63,3,1,5,71,1.235294
