task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,17,55,397,3,1,27,8,33,13,1,17,55,1.222222
1,0,1,3,74,393,0,2,43,2,65,6,1,3,74,1.511628
2,0,3,6,80,452,1,4,54,2,70,5,3,6,80,1.296296
3,0,1,35,149,544,5,6,33,13,81,34,1,35,149,2.454545
4,0,1,10,61,459,3,9,30,9,48,3,1,10,61,1.600000
5,0,1,16,52,139,5,12,19,13,29,9,1,16,52,1.526316
6,0,1,1,40,466,0,0,29,0,39,0,1,1,40,1.344828
7,0,1,17,41,162,8,1,15,11,23,4,1,17,41,1.533333
8,0,26,114,194,484,42,5,24,53,66,44,26,114,194,2.750000
9,0,1,17,105,144,6,7,35,11,77,16,1,17,105,2.200000
10,0,26,35,120,65,3,4,40,5,76,9,26,35,120,1.900000
11,0,1,1,67,364,0,0,47,0,63,3,1,1,67,1.340426
12,0,1,5,85,234,3,6,28,4,74,6,1,5,85,2.642857
13,0,1,16,130,193,6,2,29,9,69,51,1,16,130,2.379310
14,0,1,6,68,221,0,3,45,3,53,11,1,6,68,1.177778
15,0,1,4,35,401,2,13,10,3,26,5,1,4,35,2.600000
16,0,4,5,62,583,0,1,43,1,53,4,4,5,62,1.232558
17,0,1,9,42,194,5,10,27,6,27,8,1,9,42,1.000000
18,0,1,23,52,536,6,5,22,17,26,8,1,23,52,1.181818
19,0,1,13,59,344,5,16,24,12,40,6,1,13,59,1.666667
20,0,1,24,122,355,3,1,46,21,88,12,1,24,122,1.913043
21,0,1,7,59,127,4,13,25,5,47,6,1,7,59,1.880000
22,0,1,37,49,323,13,5,10,26,10,10,1,37,49,1.000000
23,0,1,20,46,337,8,7,17,8,23,7,1,20,46,1.352941
24,0,1,2,64,351,0,1,26,1,46,16,1,2,64,1.769231
25,0,1,8,42,287,3,8,14,6,24,11,1,8,42,1.714286
26,0,1,11,89,312,2,3,42,9,56,23,1,11,89,1.333333
27,0,1,27,123,497,3,9,35,10,83,18,1,27,123,2.371429
