task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,5,69,124,512,0,64,53,64,53,2,5,69,124,1.000000
1,0,8,31,197,3239,3,29,147,23,163,3,8,31,197,1.108844
2,0,6,56,176,1030,17,49,107,50,111,9,6,56,176,1.037383
3,0,446,504,807,1710,56,51,217,49,301,11,446,504,807,1.387097
4,0,8,39,129,2752,12,27,87,30,89,2,8,39,129,1.022989
5,0,10,109,335,3365,11,10,219,43,223,4,10,109,335,1.018265
6,0,9,39,211,139,6,22,165,30,169,3,9,39,211,1.024242
7,0,480,562,-1,3386,61,108,425,54,438,13,480,562,-1,1.030588
8,0,-1,-1,-1,-1,0,-1,474,0,0,0,-1,-1,-1,0.000000
9,0,3,77,94,1074,7,68,13,69,15,7,3,77,94,1.153846
10,0,11,18,234,2865,3,9,202,7,214,2,11,18,234,1.059406
11,0,6,60,150,3986,13,48,87,53,87,4,6,60,150,1.000000
12,0,5,73,138,1925,12,64,61,66,61,6,5,73,138,1.000000
13,0,103,-1,-1,3999,0,6,340,2,0,0,103,-1,-1,0.000000
14,0,11,19,84,1105,5,8,65,7,65,1,11,19,84,1.000000
15,0,7,44,185,1524,8,37,132,37,136,5,7,44,185,1.030303
16,0,9,86,223,2300,27,24,133,35,133,9,9,86,223,1.000000
17,0,9,47,245,3250,12,27,165,34,195,3,9,47,245,1.181818
18,0,7,58,182,1038,8,40,107,49,121,5,7,58,182,1.130841
19,0,10,20,237,1406,2,10,211,10,215,2,10,20,237,1.018957
20,0,10,34,241,2349,7,15,199,24,205,2,10,34,241,1.030151
21,0,6,58,173,1424,5,49,107,52,111,4,6,58,173,1.037383
22,0,4,74,93,1144,0,66,19,70,19,0,4,74,93,1.000000
23,0,6,62,157,3487,13,50,91,55,91,5,6,62,157,1.000000
24,0,7,42,216,2224,7,36,169,35,169,5,7,42,216,1.000000
25,0,100,581,719,1451,12,13,134,58,138,23,100,581,719,1.029851
26,0,8,57,216,3983,16,30,149,45,157,5,8,57,216,1.053691
27,0,136,213,478,2845,18,22,257,61,261,10,136,213,478,1.015564
28,0,5,69,150,2651,16,58,79,63,81,1,5,69,150,1.025316
29,0,11,11,297,1661,0,0,241,0,285,1,11,11,297,1.182573
30,0,317,467,832,3611,129,180,287,120,365,15,317,467,832,1.271777
31,0,6,58,147,2695,1,48,85,52,87,2,6,58,147,1.023529
32,0,372,589,-1,3485,216,139,497,187,407,34,372,589,-1,0.818913
33,0,5,71,96,2409,2,66,25,66,25,0,5,71,96,1.000000
34,0,5,87,123,1323,17,64,31,77,35,6,5,87,123,1.129032
35,0,5,67,117,1982,0,62,45,62,45,5,5,67,117,1.000000
36,0,7,51,220,1242,13,32,151,42,165,6,7,51,220,1.092715
37,0,7,65,170,2751,13,51,103,54,103,6,7,65,170,1.000000
38,0,5,80,124,1416,21,58,43,71,43,5,5,80,124,1.000000
39,0,9,35,248,3866,12,22,205,26,209,4,9,35,248,1.019512
40,0,18,19,307,787,0,1,277,1,287,1,18,19,307,1.036101
41,0,366,602,-1,3575,204,141,467,186,396,28,366,602,-1,0.847966
42,0,-1,-1,-1,-1,0,-1,344,0,0,0,-1,-1,-1,0.000000
