agent_id,completed_tasks,idle_steps,empty_steps,loaded_steps,active_wait_steps,empty_distance,loaded_distance
0,4,5,178,817,40,167,788
1,5,6,189,805,33,178,783
2,4,5,84,911,20,78,897
3,5,6,175,819,37,159,798
4,6,7,222,771,57,186,750
5,2,3,116,881,20,108,869
6,4,5,183,812,53,156,786
7,3,4,159,837,50,136,810
8,4,5,266,729,34,246,715
9,5,6,138,856,33,121,840
10,2,3,192,805,15,183,799
11,5,6,212,782,51,193,750
12,3,4,177,819,50,144,802
13,4,5,202,793,47,175,773
14,3,4,113,883,9,111,876
15,4,5,149,846,37,136,822
16,4,5,177,818,20,168,807
17,3,4,142,854,27,133,836
18,4,5,156,839,29,148,818
19,2,3,169,828,24,152,821
20,5,6,262,732,37,247,710
21,3,4,203,793,44,176,776
22,3,4,144,852,27,127,842
23,5,6,179,815,35,159,800
24,5,6,260,734,46,238,710
25,4,5,170,825,33,151,811
26,4,5,191,804,33,170,792
27,6,7,189,804,28,175,790
28,5,7,207,786,37,186,770
29,4,6,120,874,34,109,851
30,5,7,220,773,56,192,745
31,4,6,218,776,42,196,756
32,5,7,313,680,54,283,656
33,3,5,190,805,43,171,781
34,4,6,183,811,38,168,788
35,4,6,128,866,26,119,849
36,5,7,177,816,46,159,788
37,4,6,341,653,53,308,633
38,4,6,234,760,54,208,732
39,2,4,205,791,22,195,779
40,5,7,296,697,48,272,673
41,4,6,194,800,36,178,780
42,5,7,203,790,31,190,772
43,3,5,131,864,25,123,847
44,5,7,203,790,33,180,780
45,2,4,139,857,26,131,839
46,4,6,126,868,56,110,828
47,6,8,209,783,40,190,762
48,3,5,131,864,29,113,853
49,4,7,293,700,43,262,688
50,5,8,236,756,57,212,723
51,3,6,209,785,41,179,774
52,6,9,279,712,48,261,682
53,3,6,122,872,25,112,857
54,4,7,157,836,41,134,818
55,4,7,155,838,18,145,830
56,6,9,277,714,56,241,694
57,4,7,68,925,27,54,912
58,2,5,178,817,24,159,812
59,3,6,294,700,55,259,680
60,4,7,108,885,17,103,873
61,4,7,194,799,21,186,786
62,3,6,167,827,27,159,808
63,2,5,167,828,31,150,814
64,4,5,80,915,28,72,895
65,6,9,187,804,68,159,764
66,3,6,166,828,52,142,800
67,2,5,152,843,19,140,836
68,4,7,147,846,65,133,795
69,4,7,135,858,25,123,845
70,5,8,265,727,98,235,659
71,3,6,97,897,21,88,885
72,4,7,204,789,32,185,776
73,5,8,252,740,53,228,711
74,6,9,280,711,75,236,680
75,6,9,208,783,44,188,759
76,7,10,296,694,73,257,660
77,2,5,150,845,21,141,833
78,3,6,193,801,41,165,788
79,5,8,267,725,54,233,705
80,5,8,217,775,44,201,747
81,4,7,125,868,33,116,844
82,4,7,227,766,40,215,738
83,3,6,146,848,36,131,827
84,2,5,72,923,15,67,913
85,4,7,278,715,53,252,688
86,4,7,296,697,70,247,676
87,3,6,228,766,61,192,741
88,7,10,275,715,65,248,677
89,6,9,220,771,48,201,742
90,4,6,181,813,33,165,796
91,5,8,107,885,26,93,873
92,5,8,240,752,28,226,738
93,4,7,199,794,47,176,770
94,3,6,166,828,39,147,808
95,3,6,160,834,30,148,816
96,5,8,285,707,67,257,668
97,4,6,78,916,27,68,899
98,5,8,274,718,62,235,695
99,4,7,146,847,43,133,817
100,4,7,150,843,31,141,821
101,4,7,166,827,19,153,821
102,4,7,201,792,34,188,771
103,3,6,160,834,36,138,820
104,5,8,135,857,41,122,829
105,4,7,166,827,32,153,808
106,5,8,144,848,54,130,808
107,2,5,90,905,28,81,886
108,4,7,124,869,20,117,856
109,3,6,191,803,19,182,793
110,4,7,128,865,23,119,851
111,5,8,179,813,42,156,794
